5.200000e+03    8.655452e+00   6.122092e-03   
5.300000e+03    8.655452e+00   6.016538e-03   
5.400000e+03    8.655452e+00   5.910984e-03   
5.500000e+03    8.655452e+00   5.805430e-03   
5.600000e+03    8.655452e+00   5.699876e-03   
5.700000e+03    8.655452e+00   5.594322e-03   
5.800000e+03    8.655452e+00   5.488768e-03   
5.900000e+03    8.655452e+00   5.383214e-03   
6.000000e+03    8.655452e+00   5.277660e-03   
6.100000e+03    8.655453e+00   5.202265e-03   
6.200000e+03    8.655453e+00   5.126870e-03   
6.300000e+03    8.655454e+00   5.051475e-03   
6.400000e+03    8.655454e+00   4.976080e-03   
6.500000e+03    8.655455e+00   4.900685e-03   
6.600000e+03    8.655456e+00   4.825290e-03   
6.700000e+03    8.655456e+00   4.749895e-03   
6.800000e+03    8.655457e+00   4.674500e-03   
6.900000e+03    8.655457e+00   4.599105e-03   
7.000000e+03    8.655458e+00   4.523710e-03   
7.100000e+03    8.655463e+00   4.467164e-03   
7.200000e+03    8.655468e+00   4.410618e-03   
7.300000e+03    8.655473e+00   4.354072e-03   
7.400000e+03    8.655478e+00   4.297526e-03   
7.500000e+03    8.655483e+00   4.240980e-03   
7.600000e+03    8.655488e+00   4.184434e-03   
7.700000e+03    8.655493e+00   4.127888e-03   
7.800000e+03    8.655498e+00   4.071342e-03   
7.900000e+03    8.655503e+00   4.014796e-03   
8.000000e+03    8.655508e+00   3.958250e-03   
8.100000e+03    8.655544e+00   3.914269e-03   
8.200000e+03    8.655581e+00   3.870288e-03   
8.300000e+03    8.655617e+00   3.826307e-03   
8.400000e+03    8.655654e+00   3.782326e-03   
8.500000e+03    8.655690e+00   3.738345e-03   
8.600000e+03    8.655727e+00   3.694364e-03   
8.700000e+03    8.655763e+00   3.650383e-03   
8.800000e+03    8.655800e+00   3.606402e-03   
8.900000e+03    8.655836e+00   3.562421e-03   
9.000000e+03    8.655873e+00   3.518440e-03   
9.100000e+03    8.656028e+00   3.483255e-03   
9.200000e+03    8.656184e+00   3.448070e-03   
9.300000e+03    8.656339e+00   3.412885e-03   
9.400000e+03    8.656494e+00   3.377700e-03   
9.500000e+03    8.656650e+00   3.342515e-03   
9.600000e+03    8.656805e+00   3.307330e-03   
9.700000e+03    8.656960e+00   3.272145e-03   
9.800000e+03    8.657115e+00   3.236960e-03   
9.900000e+03    8.657271e+00   3.201775e-03   
1.000000e+04    8.657426e+00   3.166590e-03   
1.010000e+04    8.657925e+00   3.137800e-03   
