1.000000e+03   5.041638e-02   
2.000000e+03   2.520386e-02   
3.000000e+03   1.680835e-02   
4.000000e+03   1.260193e-02   
5.000000e+03   1.008328e-02   
6.000000e+03   8.402442e-03   
7.000000e+03   7.201970e-03   
8.000000e+03   6.301453e-03   
9.000000e+03   5.602777e-03   
1.000000e+04   5.044497e-03   
1.100000e+04   4.591940e-03   
1.200000e+04   4.224531e-03   
1.300000e+04   3.930078e-03   
1.400000e+04   3.704961e-03   
1.500000e+04   3.554613e-03   
1.000000e+03   1.791621e-01   
2.000000e+03   8.958104e-02   
3.000000e+03   5.972069e-02   
4.000000e+03   4.479052e-02   
5.000000e+03   3.583242e-02   
6.000000e+03   2.986035e-02   
7.000000e+03   2.559335e-02   
8.000000e+03   2.238959e-02   
9.000000e+03   1.990834e-02   
1.000000e+04   1.792248e-02   
1.100000e+04   1.630630e-02   
1.200000e+04   1.497505e-02   
1.300000e+04   1.387601e-02   
1.400000e+04   1.299040e-02   
1.500000e+04   1.230353e-02   
1.000000e+03   2.708204e-01   
2.000000e+03   1.354535e-01   
3.000000e+03   9.027346e-02   
4.000000e+03   6.770942e-02   
5.000000e+03   5.416407e-02   
6.000000e+03   4.513673e-02   
7.000000e+03   3.868862e-02   
8.000000e+03   3.384835e-02   
9.000000e+03   3.009622e-02   
1.000000e+04   2.708793e-02   
1.100000e+04   2.464326e-02   
1.200000e+04   2.261789e-02   
1.300000e+04   2.095547e-02   
1.400000e+04   1.957888e-02   
1.500000e+04   1.849619e-02   
1.000000e+03   4.083511e-01   
2.000000e+03   2.041755e-01   
3.000000e+03   1.361459e-01   
4.000000e+03   1.020445e-01   
5.000000e+03   8.166156e-02   
6.000000e+03   6.805563e-02   
7.000000e+03   5.832721e-02   
8.000000e+03   5.103956e-02   
9.000000e+03   4.537643e-02   
1.000000e+04   4.084644e-02   
1.100000e+04   3.715068e-02   
1.200000e+04   3.409049e-02   
1.300000e+04   3.155815e-02   
1.400000e+04   2.945738e-02   
1.500000e+04   2.776579e-02   
