1.000000e+03   5.043257e-02   
2.000000e+03   2.708590e-02   
3.000000e+03   2.147378e-02   
4.000000e+03   1.732183e-02   
5.000000e+03   1.388195e-02   
6.000000e+03   1.192853e-02   
7.000000e+03   1.139572e-02   
8.000000e+03   1.184305e-02   
9.000000e+03   1.271008e-02   
1.000000e+04   1.342884e-02   
1.100000e+04   1.361230e-02   
1.200000e+04   1.312952e-02   
1.300000e+04   1.206858e-02   
1.400000e+04   1.066710e-02   
1.500000e+04   9.182786e-03   
1.000000e+03   1.793158e-01   
2.000000e+03   9.623756e-02   
3.000000e+03   7.627506e-02   
4.000000e+03   6.145177e-02   
5.000000e+03   4.882235e-02   
6.000000e+03   4.081370e-02   
7.000000e+03   3.705813e-02   
8.000000e+03   3.634731e-02   
9.000000e+03   3.722033e-02   
1.000000e+04   3.836610e-02   
1.100000e+04   3.891796e-02   
1.200000e+04   3.844640e-02   
1.300000e+04   3.692731e-02   
1.400000e+04   3.454812e-02   
1.500000e+04   3.164713e-02   
1.000000e+03   2.709810e-01   
2.000000e+03   1.454700e-01   
3.000000e+03   1.152967e-01   
4.000000e+03   9.283214e-02   
5.000000e+03   7.362490e-02   
6.000000e+03   6.113174e-02   
7.000000e+03   5.488575e-02   
8.000000e+03   5.302685e-02   
9.000000e+03   5.345480e-02   
1.000000e+04   5.450040e-02   
1.100000e+04   5.501563e-02   
1.200000e+04   5.442656e-02   
1.300000e+04   5.259592e-02   
1.400000e+04   4.974839e-02   
1.500000e+04   4.618666e-02   
1.000000e+03   4.084787e-01   
2.000000e+03   2.193096e-01   
3.000000e+03   1.738313e-01   
4.000000e+03   1.399812e-01   
5.000000e+03   1.108002e-01   
6.000000e+03   9.154632e-02   
7.000000e+03   8.130594e-02   
8.000000e+03   7.744009e-02   
9.000000e+03   7.696801e-02   
1.000000e+04   7.763359e-02   
1.100000e+04   7.784152e-02   
1.200000e+04   7.689931e-02   
1.300000e+04   7.458956e-02   
1.400000e+04   7.107953e-02   
1.500000e+04   6.675492e-02   
