-1.306500e+001  -1.422210e-003  
-1.296360e+001  -2.341480e-003  
-1.286230e+001  -3.280880e-003  
-1.276090e+001  -3.054630e-003  
-1.265960e+001  -2.796000e-003  
-1.255830e+001  -2.726420e-003  
-1.245690e+001  -2.875350e-003  
-1.235560e+001  -2.956560e-003  
-1.225430e+001  -3.360630e-003  
-1.215290e+001  -4.316640e-003  
-1.205160e+001  -5.738500e-003  
-1.195020e+001  -7.375580e-003  
-1.184890e+001  -6.895890e-003  
-1.174760e+001  -4.420300e-003  
-1.164620e+001  -4.177670e-003  
-1.154490e+001  -4.078710e-003  
-1.144360e+001  -4.094570e-003  
-1.134220e+001  -5.731530e-003  
-1.124090e+001  -7.490890e-003  
-1.113950e+001  -7.647210e-003  
-1.103820e+001  -4.877930e-003  
-1.093690e+001  -2.652480e-003  
-1.083550e+001  -3.874890e-003  
-1.073420e+001  -6.500680e-003  
-1.063280e+001  -9.368040e-003  
-1.053150e+001  -1.153530e-002  
-1.043020e+001  -1.239890e-002  
-1.032880e+001  -1.122480e-002  
-1.022750e+001  -9.361530e-003  
-1.012620e+001  -1.086410e-002  
-1.002480e+001  -1.570750e-002  
-9.923490e+000  -2.040950e-002  
-9.822150e+000  -2.089820e-002  
-9.720820e+000  -1.546950e-002  
-9.619480e+000  -1.193360e-002  
-9.518140e+000  -1.333720e-002  
-9.416800e+000  -1.503650e-002  
-9.315460e+000  -1.636110e-002  
-9.214130e+000  -1.720170e-002  
-9.112790e+000  -1.829730e-002  
-9.011450e+000  -1.697070e-002  
-8.910110e+000  -1.442190e-002  
-8.808780e+000  -1.564050e-002  
-8.707440e+000  -1.848020e-002  
-8.606100e+000  -1.869380e-002  
-8.504760e+000  -1.841020e-002  
-8.403430e+000  -1.844440e-002  
-8.302090e+000  -1.850670e-002  
-8.200750e+000  -1.796950e-002  
-8.099410e+000  -2.022560e-002  
-7.998080e+000  -2.847360e-002  
-7.896740e+000  -3.964400e-002  
-7.795400e+000  -5.224310e-002  
-7.694060e+000  -6.057180e-002  
-7.592720e+000  -6.066040e-002  
-7.491390e+000  -6.686570e-002  
-7.390050e+000  -8.802810e-002  
-7.288710e+000  -1.143940e-001  
-7.187370e+000  -1.328670e-001  
-7.086040e+000  -1.405070e-001  
-6.984700e+000  -1.432650e-001  
-6.883360e+000  -1.456010e-001  
-6.782020e+000  -1.536060e-001  
-6.680690e+000  -1.757140e-001  
-6.579350e+000  -2.005310e-001  
-6.478010e+000  -2.144880e-001  
-6.376670e+000  -2.285800e-001  
-6.275330e+000  -2.549290e-001  
-6.174000e+000  -2.831500e-001  
-6.072660e+000  -3.065980e-001  
-5.971320e+000  -3.506660e-001  
-5.869980e+000  -4.105910e-001  
-5.768650e+000  -4.774160e-001  
-5.667310e+000  -6.015670e-001  
-5.565970e+000  -7.502390e-001  
-5.464630e+000  -8.545450e-001  
-5.363300e+000  -9.358250e-001  
-5.261960e+000  -1.029810e+000  
-5.160620e+000  -1.185090e+000  
-5.059280e+000  -1.331950e+000  
-4.957940e+000  -1.388070e+000  
-4.856610e+000  -1.426290e+000  
-4.755270e+000  -1.400080e+000  
-4.653930e+000  -1.253280e+000  
-4.552590e+000  -1.137820e+000  
-4.451260e+000  -1.130820e+000  
-4.349920e+000  -1.171910e+000  
-4.248580e+000  -1.190710e+000  
-4.147240e+000  -1.257710e+000  
-4.045910e+000  -1.443320e+000  
-3.944570e+000  -1.603430e+000  
-3.843230e+000  -1.623200e+000  
-3.741890e+000  -1.562340e+000  
-3.640560e+000  -1.406340e+000  
-3.539220e+000  -1.125390e+000  
-3.437880e+000  -9.006720e-001  
-3.336540e+000  -7.706760e-001  
-3.235210e+000  -6.490820e-001  
-3.133870e+000  -5.250060e-001  
-3.032530e+000  -4.160670e-001  
-2.931190e+000  -3.402370e-001  
-2.829850e+000  -3.014320e-001  
-2.728520e+000  -2.874310e-001  
-2.627180e+000  -2.775540e-001  
-2.525840e+000  -2.599490e-001  
-2.424500e+000  -2.334210e-001  
-2.323170e+000  -2.213330e-001  
-2.221830e+000  -2.370720e-001  
-2.120490e+000  -2.598290e-001  
-2.019150e+000  -2.674480e-001  
-1.917820e+000  -2.851760e-001  
-1.816480e+000  -3.371360e-001  
-1.715140e+000  -4.133120e-001  
-1.613800e+000  -5.200600e-001  
-1.512460e+000  -6.657020e-001  
-1.411130e+000  -8.451910e-001  
-1.309790e+000  -1.049680e+000  
-1.208450e+000  -1.167930e+000  
-1.107110e+000  -1.124080e+000  
-1.005780e+000  -9.973030e-001  
-9.044390e-001  -8.629850e-001  
-8.031010e-001  -7.413510e-001  
-7.017630e-001  -6.472650e-001  
-6.004260e-001  -5.779650e-001  
-4.990880e-001  -5.505890e-001  
-3.977500e-001  -5.638580e-001  
-2.964130e-001  -5.790670e-001  
-1.950750e-001  -5.925240e-001  
-9.373700e-002  -6.115730e-001  
7.600000e-003  -6.029720e-001  
1.089380e-001  -5.479750e-001  
2.102760e-001  -4.881170e-001  
3.116130e-001  -4.474340e-001  
4.129510e-001  -4.153040e-001  
5.142890e-001  -3.919660e-001  
6.156260e-001  -3.966680e-001  
7.169640e-001  -4.113330e-001  
8.183020e-001  -4.071900e-001  
9.196390e-001  -4.031290e-001  
1.020980e+000  -4.343750e-001  
1.122320e+000  -4.373260e-001  
1.223650e+000  -3.810470e-001  
1.324990e+000  -3.320900e-001  
1.426330e+000  -3.014250e-001  
1.527670e+000  -2.820680e-001  
1.629000e+000  -2.660560e-001  
1.730340e+000  -2.420140e-001  
1.831680e+000  -2.230940e-001  
1.933020e+000  -2.073610e-001  
2.034350e+000  -1.802990e-001  
2.135690e+000  -1.550960e-001  
2.237030e+000  -1.438930e-001  
2.338370e+000  -1.498220e-001  
2.439700e+000  -1.635890e-001  
2.541040e+000  -1.857240e-001  
2.642380e+000  -2.222470e-001  
2.743720e+000  -2.643190e-001  
2.845050e+000  -3.078950e-001  
2.946390e+000  -3.647270e-001  
3.047730e+000  -4.484210e-001  
3.149070e+000  -5.713400e-001  
3.250410e+000  -7.798650e-001  
3.351740e+000  -1.077280e+000  
3.453080e+000  -1.366630e+000  
3.554420e+000  -1.518210e+000  
3.655760e+000  -1.422240e+000  
