-1.306500e+001  -3.584480e-003  
-1.296360e+001  -5.266020e-003  
-1.286230e+001  -4.055950e-003  
-1.276090e+001  -5.203820e-003  
-1.265960e+001  -4.580390e-003  
-1.255830e+001  -5.121900e-003  
-1.245690e+001  -5.149320e-003  
-1.235560e+001  -5.043080e-003  
-1.225430e+001  -5.757820e-003  
-1.215290e+001  -4.977210e-003  
-1.205160e+001  -6.385600e-003  
-1.195020e+001  -4.940020e-003  
-1.184890e+001  -7.026660e-003  
-1.174760e+001  -4.943910e-003  
-1.164620e+001  -7.670450e-003  
-1.154490e+001  -5.014940e-003  
-1.144360e+001  -8.309890e-003  
-1.134220e+001  -5.165400e-003  
-1.124090e+001  -8.930330e-003  
-1.113950e+001  -5.411940e-003  
-1.103820e+001  -9.528990e-003  
-1.093690e+001  -5.770120e-003  
-1.083550e+001  -1.010230e-002  
-1.073420e+001  -6.257030e-003  
-1.063280e+001  -1.064980e-002  
-1.053150e+001  -6.885120e-003  
-1.043020e+001  -1.117170e-002  
-1.032880e+001  -7.667350e-003  
-1.022750e+001  -1.168140e-002  
-1.012620e+001  -8.620350e-003  
-1.002480e+001  -1.219000e-002  
-9.923490e+000  -9.747290e-003  
-9.822150e+000  -1.271310e-002  
-9.720820e+000  -1.106640e-002  
-9.619480e+000  -1.328050e-002  
-9.518140e+000  -1.258810e-002  
-9.416800e+000  -1.392520e-002  
-9.315460e+000  -1.432880e-002  
-9.214130e+000  -1.468810e-002  
-9.112790e+000  -1.630980e-002  
-9.011450e+000  -1.562430e-002  
-8.910110e+000  -1.855800e-002  
-8.808780e+000  -1.679870e-002  
-8.707440e+000  -2.111490e-002  
-8.606100e+000  -1.829770e-002  
-8.504760e+000  -2.403700e-002  
-8.403430e+000  -2.022780e-002  
-8.302090e+000  -2.741010e-002  
-8.200750e+000  -2.273220e-002  
-8.099410e+000  -3.135720e-002  
-7.998080e+000  -2.599980e-002  
-7.896740e+000  -3.606370e-002  
-7.795400e+000  -3.029640e-002  
-7.694060e+000  -4.180810e-002  
-7.592720e+000  -3.600240e-002  
-7.491390e+000  -4.902110e-002  
-7.390050e+000  -4.369190e-002  
-7.288710e+000  -5.839090e-002  
-7.187370e+000  -5.427240e-002  
-7.086040e+000  -7.105710e-002  
-6.984700e+000  -6.926370e-002  
-6.883360e+000  -8.902660e-002  
-6.782020e+000  -9.139510e-002  
-6.680690e+000  -1.160810e-001  
-6.579350e+000  -1.260270e-001  
-6.478010e+000  -1.601200e-001  
-6.376670e+000  -1.850120e-001  
-6.275330e+000  -2.400570e-001  
-6.174000e+000  -2.993680e-001  
-6.072660e+000  -4.114730e-001  
-5.971320e+000  -5.736520e-001  
-5.869980e+000  -8.971940e-001  
-5.768650e+000  -1.512160e+000  
-5.667310e+000  -2.833400e+000  
-5.565970e+000  -3.961060e+000  
-5.464630e+000  -3.076130e+000  
-5.363300e+000  -2.427840e+000  
-5.261960e+000  -2.939830e+000  
-5.160620e+000  -4.615670e+000  
-5.059280e+000  -4.625900e+000  
-4.957940e+000  -2.590900e+000  
-4.856610e+000  -1.445000e+000  
-4.755270e+000  -8.437940e-001  
-4.653930e+000  -5.932580e-001  
-4.552590e+000  -4.017800e-001  
-4.451260e+000  -3.278320e-001  
-4.349920e+000  -2.403880e-001  
-4.248580e+000  -2.151270e-001  
-4.147240e+000  -1.662480e-001  
-4.045910e+000  -1.585120e-001  
-3.944570e+000  -1.282850e-001  
-3.843230e+000  -1.281860e-001  
-3.741890e+000  -1.090420e-001  
-3.640560e+000  -1.131950e-001  
-3.539220e+000  -1.021200e-001  
-3.437880e+000  -1.099600e-001  
-3.336540e+000  -1.064550e-001  
-3.235210e+000  -1.197430e-001  
-3.133870e+000  -1.262370e-001  
-3.032530e+000  -1.511200e-001  
-2.931190e+000  -1.772190e-001  
-2.829850e+000  -2.342140e-001  
-2.728520e+000  -3.181530e-001  
-2.627180e+000  -4.977880e-001  
-2.525840e+000  -8.458080e-001  
-2.424500e+000  -1.629890e+000  
-2.323170e+000  -2.329080e+000  
-2.221830e+000  -1.659930e+000  
-2.120490e+000  -8.657290e-001  
-2.019150e+000  -5.136980e-001  
-1.917820e+000  -3.369660e-001  
-1.816480e+000  -2.550520e-001  
-1.715140e+000  -2.096570e-001  
-1.613800e+000  -1.898960e-001  
-1.512460e+000  -1.896060e-001  
-1.411130e+000  -2.024540e-001  
-1.309790e+000  -2.471820e-001  
-1.208450e+000  -3.213540e-001  
-1.107110e+000  -4.999580e-001  
-1.005780e+000  -8.517040e-001  
-9.044390e-001  -1.573640e+000  
-8.031010e-001  -1.791390e+000  
-7.017630e-001  -1.113220e+000  
-6.004260e-001  -7.226750e-001  
-4.990880e-001  -6.536730e-001  
-3.977500e-001  -7.719370e-001  
-2.964130e-001  -6.138860e-001  
-1.950750e-001  -3.597670e-001  
-9.373700e-002  -2.280740e-001  
7.600000e-003  -1.607220e-001  
1.089380e-001  -1.241290e-001  
2.102760e-001  -1.006930e-001  
