-13.065 -0.00601715
-12.9636 -0.00621317
-12.8623 -0.00641984
-12.7609 -0.00663845
-12.6596 -0.0068695
-12.5583 -0.00711427
-12.4569 -0.00737417
-12.3556 -0.00764999
-12.2543 -0.0079434
-12.1529 -0.00825633
-12.0516 -0.00858997
-11.9502 -0.00894697
-11.8489 -0.00932891
-11.7476 -0.00973867
-11.6462 -0.0101796
-11.5449 -0.0106541
-11.4436 -0.0111664
-11.3422 -0.0117212
-11.2409 -0.0123224
-11.1395 -0.0129769
-11.0382 -0.0136899
-10.9369 -0.0144697
-10.8355 -0.0153259
-10.7342 -0.0162674
-10.6328 -0.0173084
-10.5315 -0.0184615
-10.4302 -0.019745
-10.3288 -0.0211816
-10.2275 -0.0227938
-10.1262 -0.0246142
-10.0248 -0.026683
-9.92349 -0.029044
-9.82215 -0.0317594
-9.72082 -0.0349039
-9.61948 -0.0385751
-9.51814 -0.0428989
-9.4168 -0.0480418
-9.31546 -0.0542267
-9.21413 -0.0617573
-9.11279 -0.0710589
-9.01145 -0.0827353
-8.91011 -0.0976711
-8.80878 -0.1172
-8.70744 -0.143415
-8.6061 -0.179728
-8.50476 -0.232
-8.40343 -0.310923
-8.30209 -0.437563
-8.20075 -0.657187
-8.09941 -1.07723
-7.99808 -1.96755
-7.89674 -3.79458
-7.7954 -5.11321
-7.69406 -3.28169
-7.59272 -1.69448
-7.49139 -0.952773
-7.39005 -0.59553
-7.28871 -0.40434
-7.18737 -0.292088
-7.08604 -0.221231
-6.9847 -0.173911
-6.88336 -0.140893
-6.78202 -0.117041
-6.68069 -0.0993276
-6.57935 -0.0858794
-6.47801 -0.075494
-6.37667 -0.0673704
-6.27533 -0.0609614
-6.174 -0.0558847
-6.07266 -0.0518675
-5.97132 -0.0487153
-5.86998 -0.0462879
-5.76865 -0.0444857
-5.66731 -0.04324
-5.56597 -0.042508
-5.46463 -0.0422689
-5.3633 -0.0425227
-5.26196 -0.0432907
-5.16062 -0.0446181
-5.05928 -0.0465789
-4.95794 -0.0492846
-4.85661 -0.052897
-4.75527 -0.0576516
-4.65393 -0.0638898
-4.55259 -0.0721174
-4.45126 -0.083101
-4.34992 -0.0980458
-4.24858 -0.118913
-4.14724 -0.149063
-4.04591 -0.194603
-3.94457 -0.267495
-3.84323 -0.393292
-3.74189 -0.632267
-3.64056 -1.13578
-3.53922 -2.18061
-3.43788 -3.04074
-3.33654 -2.03668
-3.23521 -1.11211
