-13.065 -0.00523899
-12.9636 -0.00538196
-12.8623 -0.00553116
-12.7609 -0.00568729
-12.6596 -0.00585045
-12.5583 -0.00602128
-12.4569 -0.00620045
-12.3556 -0.00638816
-12.2543 -0.00658518
-12.1529 -0.00679236
-12.0516 -0.00701
-11.9502 -0.00723929
-11.8489 -0.00748063
-11.7476 -0.00773516
-11.6462 -0.00800415
-11.5449 -0.00828819
-11.4436 -0.00858876
-11.3422 -0.00890752
-11.2409 -0.00924533
-11.1395 -0.00960452
-11.0382 -0.0099862
-10.9369 -0.0103928
-10.8355 -0.0108269
-10.7342 -0.0112903
-10.6328 -0.0117867
-10.5315 -0.0123184
-10.4302 -0.0128894
-10.3288 -0.0135044
-10.2275 -0.0141668
-10.1262 -0.0148825
-10.0248 -0.0156582
-9.92349 -0.0164993
-9.82215 -0.0174148
-9.72082 -0.0184134
-9.61948 -0.0195058
-9.51814 -0.0207043
-9.4168 -0.0220233
-9.31546 -0.0234799
-9.21413 -0.025094
-9.11279 -0.0268898
-9.01145 -0.0288958
-8.91011 -0.0311466
-8.80878 -0.0336839
-8.70744 -0.0365597
-8.6061 -0.0398373
-8.50476 -0.0435958
-8.40343 -0.0479343
-8.30209 -0.0529808
-8.20075 -0.0588982
-8.09941 -0.0659003
-7.99808 -0.0742695
-7.89674 -0.0843893
-7.7954 -0.0967838
-7.69406 -0.112189
-7.59272 -0.131665
-7.49139 -0.156772
-7.39005 -0.189907
-7.28871 -0.234858
-7.18737 -0.297911
-7.08604 -0.390065
-6.9847 -0.531908
-6.88336 -0.76505
-6.78202 -1.18196
-6.68069 -2.00849
-6.57935 -3.79762
-6.47801 -6.99406
-6.37667 -7.29083
-6.27533 -4.0673
-6.174 -2.13351
-6.07266 -1.24227
-5.97132 -0.797813
-5.86998 -0.551787
-5.76865 -0.403363
-5.66731 -0.307584
-5.56597 -0.242458
-5.46463 -0.196292
-5.3633 -0.162453
-5.26196 -0.136953
-5.16062 -0.117297
-5.05928 -0.101856
-4.95794 -0.0895306
-4.85661 -0.0795608
-4.75527 -0.0714039
-4.65393 -0.0646692
-4.55259 -0.0590673
-4.45126 -0.054382
-4.34992 -0.0504476
-4.24858 -0.0471382
-4.14724 -0.0443562
-4.04591 -0.0420257
-3.94457 -0.0400873
-3.84323 -0.0384955
-3.74189 -0.0372157
-3.64056 -0.0362221
-3.53922 -0.035497
-3.43788 -0.0350299
-3.33654 -0.0348172
-3.23521 -0.0348621
-3.13387 -0.0351755
-3.03253 -0.0357765
-2.93119 -0.0366946
-2.82985 -0.0379717
-2.72852 -0.039666
-2.62718 -0.041858
-2.52584 -0.0446579
-2.4245 -0.0482187
-2.32317 -0.0527551
-2.22183 -0.0585762
-2.12049 -0.0661341
-2.01915 -0.0761124
-1.91782 -0.0895782
-1.81648 -0.108277
-1.71514 -0.135197
-1.6138 -0.175782
-1.51246 -0.24072
-1.41113 -0.352916
-1.30979 -0.566634
-1.20845 -1.01823
-1.10711 -1.94991
-1.00578 -2.66629
-0.904439 -1.74316
-0.803101 -0.912033
-0.701763 -0.523679
-0.600426 -0.338524
-0.499088 -0.241306
-0.39775 -0.186219
-0.296413 -0.153715
-0.195075 -0.134723
-0.093737 -0.124846
0.0076 -0.122065
0.108938 -0.125845
0.210276 -0.136917
0.311613 -0.157577
0.412951 -0.192727
0.514289 -0.2525
0.615626 -0.35898
0.716964 -0.564619
0.818302 -1.00158
0.919639 -1.91317
1.02098 -2.67218
1.12232 -1.77795
1.22365 -0.925846
1.32499 -0.524207
1.42633 -0.331513
1.52767 -0.228735
1.629 -0.168492
1.73034 -0.130461
1.83168 -0.105041
1.93302 -0.0872777
2.03435 -0.0744252
2.13569 -0.0648663
2.23703 -0.0576055
2.33837 -0.0520016
