-13.065 -0.00448568
-12.9636 -0.00459504
-12.8623 -0.0047087
-12.7609 -0.00482713
-12.6596 -0.00495038
-12.5583 -0.00507885
-12.4569 -0.005213
-12.3556 -0.0053529
-12.2543 -0.00549905
-12.1529 -0.00565202
-12.0516 -0.00581193
-11.9502 -0.00597957
-11.8489 -0.00615513
-11.7476 -0.00633932
-11.6462 -0.00653296
-11.5449 -0.00673634
-11.4436 -0.00695037
-11.3422 -0.00717608
-11.2409 -0.00741392
-11.1395 -0.00766534
-11.0382 -0.0079309
-10.9369 -0.00821206
-10.8355 -0.00851043
-10.7342 -0.0088269
-10.6328 -0.00916373
-10.5315 -0.00952211
-10.4302 -0.00990441
-10.3288 -0.0103134
-10.2275 -0.0107508
-10.1262 -0.01122
-10.0248 -0.011725
-9.92349 -0.0122685
-9.82215 -0.0128556
-9.72082 -0.0134912
-9.61948 -0.0141812
-9.51814 -0.0149322
-9.4168 -0.0157523
-9.31546 -0.0166507
-9.21413 -0.0176381
-9.11279 -0.0187277
-9.01145 -0.0199349
-8.91011 -0.0212782
-8.80878 -0.02278
-8.70744 -0.024468
-8.6061 -0.0263759
-8.50476 -0.0285458
-8.40343 -0.0310303
-8.30209 -0.0338972
-8.20075 -0.0372327
-8.09941 -0.0411499
-7.99808 -0.0457982
-7.89674 -0.0513806
-7.7954 -0.058175
-7.69406 -0.0665726
-7.59272 -0.0771376
-7.49139 -0.0907061
-7.39005 -0.108567
-7.28871 -0.132771
-7.18737 -0.166755
-7.08604 -0.216596
-6.9847 -0.293825
-6.88336 -0.422149
-6.78202 -0.655272
-6.68069 -1.12624
-6.57935 -2.14668
-6.47801 -3.71579
-6.37667 -3.30555
-6.27533 -1.77394
-6.174 -0.961493
-6.07266 -0.586432
-5.97132 -0.397461
-5.86998 -0.293201
-5.76865 -0.231988
-5.66731 -0.19507
-5.56597 -0.173376
-5.46463 -0.162381
-5.3633 -0.160028
-5.26196 -0.165898
-5.16062 -0.18107
-5.05928 -0.208552
-4.95794 -0.25461
-4.85661 -0.332018
-4.75527 -0.468349
-4.65393 -0.728377
-4.55259 -1.2752
-4.45126 -2.43671
-4.34992 -3.62734
-4.24858 -2.57347
-4.14724 -1.34575
-4.04591 -0.757717
-3.94457 -0.479219
-3.84323 -0.333329
-3.74189 -0.249699
-3.64056 -0.198537
-3.53922 -0.165952
-3.43788 -0.14494
-3.33654 -0.131768
-3.23521 -0.124423
-3.13387 -0.121902
-3.03253 -0.12391
-2.93119 -0.130774
-2.82985 -0.143544
-2.72852 -0.164334
-2.62718 -0.197113
-2.52584 -0.249439
-2.4245 -0.336607
-2.32317 -0.492298
-2.22183 -0.798088
-2.12049 -1.45453
-2.01915 -2.67024
-1.91782 -2.99823
-1.81648 -1.99208
-1.71514 -1.44029
-1.6138 -0.925795
-1.51246 -0.548792
-1.41113 -0.355663
-1.30979 -0.252534
-1.20845 -0.192165
-1.10711 -0.154225
-1.00578 -0.129256
-0.904439 -0.112453
-0.803101 -0.101238
-0.701763 -0.0942023
-0.600426 -0.0906528
-0.499088 -0.0904277
-0.39775 -0.0938947
-0.296413 -0.102145
-0.195075 -0.117533
-0.093737 -0.145008
0.0076 -0.195561
0.108938 -0.29577
0.210276 -0.512229
0.311613 -0.940565
0.412951 -1.14623
0.514289 -0.706659
0.615626 -0.385833
0.716964 -0.238189
0.818302 -0.167168
0.919639 -0.129876
1.02098 -0.109182
1.12232 -0.0976898
1.22365 -0.091949
1.32499 -0.0902926
1.42633 -0.0919754
1.52767 -0.0968142
1.629 -0.105064
1.73034 -0.117439
1.83168 -0.135258
1.93302 -0.160787
2.03435 -0.19794
2.13569 -0.253761
2.23703 -0.341684
2.33837 -0.489487
2.4397 -0.760283
2.54104 -1.31094
2.64238 -2.50489
2.74372 -4.28801
2.84505 -3.72475
2.94639 -1.99607
3.04773 -1.10517
3.14907 -0.724592
3.25041 -0.568084
3.35174 -0.419997
3.45308 -0.286319
3.55442 -0.207219
3.65576 -0.159433
3.75709 -0.128053
3.85843 -0.106097
3.95977 -0.0900413
4.06111 -0.0779159
4.16244 -0.0685369
4.26378 -0.0611468
4.36512 -0.0552432
4.46646 -0.0504794
4.5678 -0.0466098
4.66913 -0.0434575
4.77047 -0.0408919
4.87181 -0.0388169
4.97315 -0.037161
5.07448 -0.0358713
5.17582 -0.0349091
5.27716 -0.0342479
5.3785 -0.0338708
5.47983 -0.03377
5.58117 -0.0339456
5.68251 -0.0344065
5.78385 -0.0351701
5.88518 -0.0362641
5.98652 -0.0377283
6.08786 -0.0396172
6.1892 -0.0420047
6.29054 -0.0449898
6.39187 -0.0487057
6.49321 -0.0533342
6.59455 -0.0591246
6.69589 -0.0664257
6.79722 -0.0757348
6.89856 -0.0877832
6.9999 -0.10367
7.10124 -0.125111
7.20257 -0.154897
7.30391 -0.197804
7.40525 -0.262496
7.50659 -0.365885
7.60792 -0.544003
7.70926 -0.881666
7.8106 -1.59209
7.91194 -3.08109
8.01328 -4.42059
8.11461 -2.99496
8.21595 -1.54576
8.31729 -0.859597
8.41863 -0.531905
8.51996 -0.35804
8.6213 -0.256559
8.72264 -0.192713
8.82398 -0.150119
8.92531 -0.120354
9.02665 -0.098759
9.12799 -0.0826049
9.22933 -0.0702086
9.33066 -0.0604892
9.432 -0.0527251
9.53334 -0.0464238
9.63468 -0.0412379
9.73602 -0.0369173
9.83735 -0.0332783
9.93869 -0.030183
10.04 -0.027528
10.1414 -0.0252299
10.2427 -0.0232303
10.344 -0.021477
10.4454 -0.0199291
10.5467 -0.0185577
10.6481 -0.0173341
10.7494 -0.0162394
10.8507 -0.0152547
10.9521 -0.0143645
11.0534 -0.0135584
11.1547 -0.012825
11.2561 -0.0121551
11.3574 -0.0115423
11.4588 -0.0109791
11.5601 -0.0104611
11.6614 -0.00998292
11.7628 -0.00954004
11.8641 -0.0091297
11.9654 -0.0087483
12.0668 -0.00839273
12.1681 -0.00806124
12.2695 -0.00775102
12.3708 -0.00746075
12.4721 -0.00718843
12.5735 -0.00693229
12.6748 -0.00669146
12.7761 -0.00646448
