-13.065 -0.00628185
-12.9636 -0.00648894
-12.8623 -0.00670737
-12.7609 -0.00693848
-12.6596 -0.00718284
-12.5583 -0.00744177
-12.4569 -0.00771681
-12.3556 -0.00800878
-12.2543 -0.00831948
-12.1529 -0.00865096
-12.0516 -0.00900447
-11.9502 -0.00938288
-11.8489 -0.00978784
-11.7476 -0.0102224
-11.6462 -0.0106903
-11.5449 -0.0111939
-11.4436 -0.0117377
-11.3422 -0.0123269
-11.2409 -0.0129657
-11.1395 -0.0136612
-11.0382 -0.0144191
-10.9369 -0.0152482
-10.8355 -0.016159
-10.7342 -0.0171608
-10.6328 -0.0182688
-10.5315 -0.0194964
-10.4302 -0.0208634
-10.3288 -0.0223938
-10.2275 -0.0241118
-10.1262 -0.0260521
-10.0248 -0.028258
-9.92349 -0.0307761
-9.82215 -0.0336731
-9.72082 -0.0370287
-9.61948 -0.0409475
-9.51814 -0.0455642
-9.4168 -0.0510569
-9.31546 -0.0576643
-9.21413 -0.0657114
-9.11279 -0.0756538
-9.01145 -0.0881381
-8.91011 -0.104112
-8.80878 -0.125004
-8.70744 -0.15306
-8.6061 -0.191935
-8.50476 -0.247919
-8.40343 -0.332488
-8.30209 -0.46827
-8.20075 -0.703923
-8.09941 -1.15502
-7.99808 -2.1118
-7.89674 -4.07112
-7.7954 -5.45518
-7.69406 -3.4859
-7.59272 -1.79992
-7.49139 -1.01273
-7.39005 -0.633263
-7.28871 -0.430003
-7.18737 -0.310575
-7.08604 -0.235139
-6.9847 -0.18473
-6.88336 -0.149535
-6.78202 -0.124092
-6.68069 -0.105182
-6.57935 -0.0908118
-6.47801 -0.0796998
-6.37667 -0.0709936
-6.27533 -0.0641097
-6.174 -0.0586403
-6.07266 -0.0542942
-5.97132 -0.0508631
-5.86998 -0.0481963
-5.76865 -0.0461866
-5.66731 -0.0447587
-5.56597 -0.0438652
-5.46463 -0.043481
-5.3633 -0.0436028
-5.26196 -0.0442489
-5.16062 -0.0454618
-5.05928 -0.0473131
-4.95794 -0.0499116
-4.85661 -0.0534165
-4.75527 -0.0580599
-4.65393 -0.0641792
-4.55259 -0.072275
-4.45126 -0.0831063
-4.34992 -0.0978671
-4.24858 -0.118501
-4.14724 -0.14834
-4.04591 -0.193437
-3.94457 -0.26566
-3.84323 -0.390359
-3.74189 -0.627349
-3.64056 -1.12683
-3.53922 -2.16271
-3.43788 -3.01003
-3.33654 -2.01304
-3.23521 -1.09937
-3.13387 -0.718446
-3.03253 -0.515944
-2.93119 -0.335606
-2.82985 -0.227754
-2.72852 -0.16692
-2.62718 -0.129702
-2.52584 -0.105247
-2.4245 -0.0883348
-2.32317 -0.0762139
-2.22183 -0.0673101
-2.12049 -0.0606711
-2.01915 -0.0556917
-1.91782 -0.0519752
-1.81648 -0.0492553
-1.71514 -0.0473536
-1.6138 -0.0461519
-1.51246 -0.0455764
-1.41113 -0.045589
-1.30979 -0.0461828
-1.20845 -0.0473812
-1.10711 -0.0492411
-1.00578 -0.0518593
-0.904439 -0.0553872
-0.803101 -0.0600513
-0.701763 -0.0661928
-0.600426 -0.0743329
-0.499088 -0.0852923
-0.39775 -0.100417
