-13.065 -0.0491384
-12.9636 -0.0439726
-12.8623 -0.033874
-12.7609 -0.0291079
-12.6596 -0.0262622
-12.5583 -0.0268183
-12.4569 -0.0285868
-12.3556 -0.0318134
-12.2543 -0.0379958
-12.1529 -0.0417371
-12.0516 -0.0443761
-11.9502 -0.0443635
-11.8489 -0.0413556
-11.7476 -0.0486217
-11.6462 -0.0623695
-11.5449 -0.0711237
-11.4436 -0.0680574
-11.3422 -0.0643616
-11.2409 -0.0602664
-11.1395 -0.0595254
-11.0382 -0.0686347
-10.9369 -0.0689421
-10.8355 -0.0687352
-10.7342 -0.0673741
-10.6328 -0.0640149
-10.5315 -0.0707732
-10.4302 -0.0793728
-10.3288 -0.0881616
-10.2275 -0.0886764
-10.1262 -0.082202
-10.0248 -0.0867804
-9.92349 -0.098598
-9.82215 -0.107783
-9.72082 -0.109213
-9.61948 -0.09695
-9.51814 -0.102972
-9.4168 -0.117786
-9.31546 -0.135878
-9.21413 -0.154392
-9.11279 -0.153021
-9.01145 -0.146939
-8.91011 -0.152499
-8.80878 -0.159253
-8.70744 -0.149947
-8.6061 -0.146213
-8.50476 -0.164747
-8.40343 -0.18182
-8.30209 -0.188682
-8.20075 -0.189942
-8.09941 -0.200262
-7.99808 -0.230666
-7.89674 -0.246095
-7.7954 -0.291686
-7.69406 -0.365836
-7.59272 -0.390712
-7.49139 -0.393344
-7.39005 -0.423918
-7.28871 -0.465798
-7.18737 -0.51102
-7.08604 -0.538757
-6.9847 -0.550234
-6.88336 -0.544181
-6.78202 -0.538013
-6.68069 -0.566364
-6.57935 -0.621625
-6.47801 -0.655237
-6.37667 -0.652623
-6.27533 -0.66244
-6.174 -0.674714
-6.07266 -0.710326
-5.97132 -0.741487
-5.86998 -0.703316
-5.76865 -0.677687
-5.66731 -0.693303
-5.56597 -0.716387
-5.46463 -0.709119
-5.3633 -0.699703
-5.26196 -0.74402
-5.16062 -0.753473
-5.05928 -0.715614
-4.95794 -0.654893
-4.85661 -0.648486
-4.75527 -0.663633
-4.65393 -0.661335
-4.55259 -0.657165
-4.45126 -0.675813
-4.34992 -0.735462
-4.24858 -0.75112
-4.14724 -0.755786
-4.04591 -0.786617
-3.94457 -0.76809
-3.84323 -0.680215
-3.74189 -0.618157
-3.64056 -0.601918
-3.53922 -0.600946
-3.43788 -0.573055
-3.33654 -0.561712
-3.23521 -0.59265
-3.13387 -0.5765
-3.03253 -0.542868
-2.93119 -0.546821
-2.82985 -0.54402
-2.72852 -0.545146
-2.62718 -0.535219
-2.52584 -0.508478
-2.4245 -0.459532
-2.32317 -0.452051
-2.22183 -0.499824
-2.12049 -0.52319
-2.01915 -0.556277
