-13.065 -0.00414969
-12.9636 -0.00425792
-12.8623 -0.00437069
-12.7609 -0.00448848
-12.6596 -0.00461138
-12.5583 -0.00473983
-12.4569 -0.00487431
-12.3556 -0.00501495
-12.2543 -0.00516229
-12.1529 -0.00531693
-12.0516 -0.00547907
-11.9502 -0.00564956
-11.8489 -0.00582866
-11.7476 -0.00601715
-11.6462 -0.00621594
-11.5449 -0.00642542
-11.4436 -0.0066466
-11.3422 -0.00688066
-11.2409 -0.00712816
-11.1395 -0.00739072
-11.0382 -0.00766908
-10.9369 -0.00796488
-10.8355 -0.00828
-10.7342 -0.00861553
-10.6328 -0.00897409
-10.5315 -0.00935714
-10.4302 -0.00976746
-10.3288 -0.0102083
-10.2275 -0.0106818
-10.1262 -0.011192
-10.0248 -0.0117435
-9.92349 -0.01234
-9.82215 -0.0129873
-9.72082 -0.0136913
-9.61948 -0.0144594
-9.51814 -0.0152996
-9.4168 -0.0162216
-9.31546 -0.0172368
-9.21413 -0.0183584
-9.11279 -0.0196026
-9.01145 -0.0209884
-8.91011 -0.0225387
-8.80878 -0.0242811
-8.70744 -0.0262502
-8.6061 -0.0284877
-8.50476 -0.0310461
-8.40343 -0.033991
-8.30209 -0.0374066
-8.20075 -0.0414008
-8.09941 -0.0461144
-7.99808 -0.0517335
-7.89674 -0.058511
-7.7954 -0.0667918
-7.69406 -0.0770605
-7.59272 -0.0900137
-7.49139 -0.106678
-7.39005 -0.128626
-7.28871 -0.158343
-7.18737 -0.199944
-7.08604 -0.260612
-6.9847 -0.353734
-6.88336 -0.506191
-6.78202 -0.777007
-6.68069 -1.30707
-6.57935 -2.42354
-6.47801 -4.3193
-6.37667 -4.50395
-6.27533 -2.61591
-6.174 -1.41334
-6.07266 -0.840621
-5.97132 -0.550781
-5.86998 -0.389517
-5.76865 -0.292407
-5.66731 -0.230314
-5.56597 -0.188889
-5.46463 -0.1605
-5.3633 -0.140854
-5.26196 -0.12744
-5.16062 -0.118778
-5.05928 -0.114035
-4.95794 -0.112838
-4.85661 -0.1152
-4.75527 -0.121542
-4.65393 -0.132812
-4.55259 -0.15076
-4.45126 -0.178515
-4.34992 -0.221818
-4.24858 -0.291746
-4.14724 -0.411388
-4.04591 -0.633369
-3.94457 -1.08716
-3.84323 -2.05066
-3.74189 -3.31137
-3.64056 -2.7071
-3.53922 -1.45991
-3.43788 -0.810346
-3.33654 -0.50157
-3.23521 -0.340799
-3.13387 -0.248732
-3.03253 -0.191881
-2.93119 -0.154727
-2.82985 -0.129429
-2.72852 -0.111736
-2.62718 -0.0992097
-2.52584 -0.0904042
-2.4245 -0.0844516
-2.32317 -0.080854
-2.22183 -0.0793774
-2.12049 -0.0800154
-2.01915 -0.0830002
-1.91782 -0.0888771
-1.81648 -0.0986801
-1.71514 -0.114295
-1.6138 -0.139255
-1.51246 -0.180577
-1.41113 -0.253366
-1.30979 -0.39342
-1.20845 -0.690366
-1.10711 -1.30145
-1.00578 -1.77134
-0.904439 -1.17307
-0.803101 -0.626092
-0.701763 -0.367968
-0.600426 -0.244119
-0.499088 -0.178774
-0.39775 -0.141594
-0.296413 -0.119578
-0.195075 -0.106679
-0.093737 -0.0999569
0.0076 -0.0980623
0.108938 -0.100637
0.210276 -0.108171
0.311613 -0.122198
