c4 эксперимент 29-03-96-1  P0=25bar, SS-H2-LiF
c972  899  805  734
c""  ""  ""  ""
c0.28  0.456  0.34  0.23
c0.79 0.79 0.79 0.79
6.800000e+01    2.983374e-02   -7.807882e-02  -4.511084e-02  -2.669335e-02  
7.000000e+01    1.892087e-01   9.219212e-01   5.261391e-01   -2.048183e-01  
7.200000e+01    1.064209e+00   9.031712e-01   3.238916e-02   1.889316e-01   
7.400000e+01    1.329834e+00   -9.780788e-01  -3.363608e-01  8.076816e-01   
7.600000e+01    -2.641626e-02  -2.468288e-01  -1.907358e-01  -1.485683e-01  
7.800000e+01    -1.014163e-01  3.844212e-01   1.801416e-02   1.163932e+00   
8.000000e+01    7.485837e-01   -9.218288e-01  1.123892e-01   5.768165e-02   
8.200000e+01    -3.076662e-01  4.219212e-01   -2.198584e-02  1.492057e+00   
8.400000e+01    -1.920413e-01  -3.078818e-03  -1.044858e-01  -7.943350e-03  
8.600000e+01    9.642087e-01   2.192118e-02   1.573892e-01   -1.761068e+00  
8.800000e+01    1.048337e-01   2.469212e-01   -9.761083e-02  1.632682e+00   
9.000000e+01    -2.641626e-02  4.844212e-01   -6.511084e-02  -2.329433e-01  
9.200000e+01    -8.264162e-01  -9.655788e-01  -2.963608e-01  -5.610683e-01  
9.400000e+01    -6.451662e-01  1.328171e+00   -1.619858e-01  2.733066e-01   
9.600000e+01    7.045874e-02   -8.280788e-01  2.005142e-01   1.233066e-01   
9.800000e+01    -3.857912e-01  1.115671e+00   3.176416e-02   1.514316e-01   
1.000000e+02    -1.701663e-01  1.344212e-01   -2.351108e-01  -1.485683e-01  
1.020000e+02    -7.045412e-01  -6.655788e-01  4.380142e-01   -1.395443e+00  
1.040000e+02    -6.482912e-01  -6.280788e-01  -6.360837e-03  -2.154818e+00  
1.060000e+02    -2.954126e-02  -1.843288e-01  -1.369858e-01  2.733066e-01   
1.080000e+02    -8.357912e-01  -1.405788e-01  -9.511084e-02  -7.485683e-01  
1.100000e+02    7.017087e-01   -7.807882e-02  -1.001108e-01  -1.414193e+00  
1.120000e+02    1.142087e-01   -5.343288e-01  -2.344858e-01  1.567057e+00   
1.140000e+02    1.235837e-01   1.906712e-01   -2.126108e-01  -6.079433e-01  
1.160000e+02    1.329587e-01   -8.093288e-01  -2.188608e-01  3.893165e-02   
1.180000e+02    -3.201662e-01  3.031712e-01   2.738916e-02   -2.891933e-01  
1.200000e+02    -3.357912e-01  9.844212e-01   3.198892e-01   -1.395443e+00  
1.220000e+02    1.610837e-01   4.692118e-02   -2.719858e-01  4.830665e-02   
1.240000e+02    1.548337e-01   -7.218288e-01  2.430142e-01   -1.442318e+00  
1.260000e+02    -3.420412e-01  -6.218288e-01  1.155142e-01   2.264316e-01   
1.280000e+02    -4.516626e-02  -4.593288e-01  -7.907358e-01  1.220182e+00   
1.300000e+02    6.267087e-01   5.844212e-01   3.042642e-01   -3.735683e-01  
1.320000e+02    -2.514162e-01  -9.682882e-02  -3.151108e-01  -2.048183e-01  
1.340000e+02    7.670874e-02   -4.905788e-01  -5.511084e-02  -2.891933e-01  
1.360000e+02    2.360837e-01   -3.218288e-01  -3.886084e-02  -1.667318e+00  
1.380000e+02    3.829587e-01   -8.343288e-01  6.930141e-01   8.826816e-01   
1.400000e+02    6.360837e-01   -6.468288e-01  -5.776108e-01  -5.481835e-02  
1.420000e+02    -8.266625e-02  -9.030788e-01  -1.869858e-01  -1.517318e+00  
1.440000e+02    6.017087e-01   4.219212e-01   -1.851108e-01  1.608066e-01   
1.460000e+02    -2.329126e-02  1.531712e-01   -3.438608e-01  1.417057e+00   
1.480000e+02    1.173337e-01   6.344212e-01   -6.261084e-02  5.545566e-01   
1.500000e+02    -9.514162e-01  1.406712e-01   -5.301108e-01  -1.011068e+00  
1.520000e+02    7.204587e-01   4.094212e-01   3.180142e-01   -1.579433e-01  
1.540000e+02    -7.201662e-01  -6.593288e-01  -6.360837e-03  3.389316e-01   
1.560000e+02    -2.764162e-01  5.281712e-01   4.498892e-01   1.983066e-01   
1.580000e+02    9.233374e-02   1.090671e+00   2.311392e-01   -1.485683e-01  
1.600000e+02    -3.357912e-01  8.344212e-01   -3.582358e-01  1.492057e+00   
1.620000e+02    -7.329125e-02  -9.405788e-01  7.738916e-02   -5.516933e-01  
1.640000e+02    2.735837e-01   3.844212e-01   -1.985837e-03  -5.891933e-01  
1.660000e+02    -5.576662e-01  9.067118e-02   -8.235837e-03  -6.360683e-01  
1.680000e+02    -5.826662e-01  2.906712e-01   -5.919858e-01  -5.329433e-01  
1.700000e+02    -2.139163e-01  4.969212e-01   1.711392e-01   7.795566e-01   
1.720000e+02    -6.079125e-02  1.281712e-01   2.936392e-01   -2.704433e-01  
1.740000e+02    -7.576662e-01  3.219212e-01   3.630142e-01   -6.829433e-01  
1.760000e+02    6.235837e-01   -1.530788e-01  3.036392e-01   -2.529818e+00  
1.780000e+02    -6.389162e-01  1.594212e-01   2.311392e-01   2.785807e+00   
1.800000e+02    5.673337e-01   -2.182882e-02  -8.235837e-03  -1.451693e+00  
1.820000e+02    7.142087e-01   -5.905788e-01  -9.485837e-03  3.764316e-01   
1.840000e+02    -6.639162e-01  -3.843288e-01  3.642642e-01   -2.423183e-01  
1.860000e+02    -1.732913e-01  1.969212e-01   1.448892e-01   3.108066e-01   
1.880000e+02    -3.482912e-01  -1.553079e+00  4.455142e-01   2.955665e-02   
1.900000e+02    2.954587e-01   1.031712e-01   -1.363608e-01  -1.860683e-01  
1.920000e+02    -4.139162e-01  -7.343288e-01  9.623891e-01   -5.329433e-01  
1.940000e+02    -1.920413e-01  5.031712e-01   -8.386084e-02  1.326816e-01   
1.960000e+02    2.423337e-01   9.692118e-02   1.348892e-01   1.210807e+00   
1.980000e+02    2.892087e-01   1.265671e+00   -7.610837e-03  3.014316e-01   
2.000000e+02    -1.982913e-01  3.594212e-01   -4.688608e-01  -1.386068e+00  
2.020000e+02    4.579587e-01   -5.030788e-01  1.917642e-01   -1.020443e+00  
2.040000e+02    5.298337e-01   2.844212e-01   -4.688608e-01  1.107682e+00   
2.060000e+02    -3.826662e-01  1.040671e+00   -1.682358e-01  -1.498568e+00  
2.080000e+02    7.048337e-01   -2.807882e-02  2.086392e-01   1.098307e+00   
2.100000e+02    -1.420413e-01  3.719212e-01   -3.663608e-01  -5.704433e-01  
2.120000e+02    7.360837e-01   8.406712e-01   2.817642e-01   -7.110683e-01  
2.140000e+02    2.548337e-01   6.567118e-02   3.823892e-01   -3.454433e-01  
2.160000e+02    3.048337e-01   7.192118e-02   3.611392e-01   -9.079433e-01  
2.180000e+02    5.795874e-02   4.692118e-02   1.373892e-01   -7.110683e-01  
2.200000e+02    5.483374e-02   -4.718288e-01  3.030142e-01   6.389316e-01   
2.220000e+02    -3.266626e-02  1.415671e+00   -3.860837e-03  4.420566e-01   
2.240000e+02    7.329587e-01   -1.718288e-01  -2.013608e-01  9.764316e-01   
2.260000e+02    -2.016626e-02  6.094212e-01   -1.401108e-01  1.889316e-01   
2.280000e+02    -7.764162e-01  -3.343288e-01  1.736392e-01   1.313932e+00   
2.300000e+02    -1.310791e+00  6.031712e-01   -2.113608e-01  2.955665e-02   
2.320000e+02    1.610837e-01   1.594212e-01   -1.776108e-01  1.557682e+00   
2.340000e+02    -4.795412e-01  1.094212e-01   -3.136084e-02  1.932682e+00   
2.360000e+02    -1.514163e-01  4.719212e-01   5.417641e-01   -5.423183e-01  
2.380000e+02    3.360837e-01   2.781712e-01   -1.101108e-01  -7.943350e-03  
2.400000e+02    2.923337e-01   -7.343288e-01  -7.636084e-02  1.107682e+00   
2.420000e+02    2.045874e-02   -7.655788e-01  2.080142e-01   -6.360683e-01  
2.440000e+02    -6.704125e-02  1.065671e+00   -7.698584e-02  7.795566e-01   
2.460000e+02    3.048337e-01   -3.432882e-02  6.092641e-01   6.483066e-01   
2.480000e+02    -4.764162e-01  -8.218288e-01  -1.573584e-02  -6.079433e-01  
2.500000e+02    1.673337e-01   -1.646829e+00  1.905142e-01   -1.860683e-01  
2.520000e+02    -2.795412e-01  -7.843288e-01  -4.698584e-02  -6.419335e-02  
2.540000e+02    4.267087e-01   4.156712e-01   -1.882358e-01  4.701816e-01   
2.560000e+02    4.798337e-01   -9.682882e-02  -1.619858e-01  -1.929818e+00  
2.580000e+02    4.545874e-02   7.906712e-01   6.051416e-02   -1.151693e+00  
2.600000e+02    1.039209e+00   -8.530788e-01  -5.644858e-01  -9.173183e-01  
2.620000e+02    8.295874e-02   4.969212e-01   1.926416e-02   9.670566e-01   
2.640000e+02    -6.420412e-01  -3.030788e-01  -3.657358e-01  1.060807e+00   
2.660000e+02    7.298337e-01   -2.280788e-01  2.173892e-01   -1.170443e+00  
2.680000e+02    3.267087e-01   5.156712e-01   1.080142e-01   -1.592318e+00  
2.700000e+02    -2.201663e-01  1.340671e+00   6.867641e-01   3.483066e-01   
2.720000e+02    2.704587e-01   3.844212e-01   -1.026108e-01  1.548307e+00   
2.740000e+02    2.517087e-01   6.094212e-01   3.386392e-01   -3.923183e-01  
2.760000e+02    2.110837e-01   5.942118e-02   1.392642e-01   6.576816e-01   
2.780000e+02    -7.889162e-01  9.067118e-02   -9.198584e-02  4.420566e-01   
2.800000e+02    1.123584e+00   4.067118e-02   4.136392e-01   1.045566e-01   
2.820000e+02    -8.389162e-01  -9.655788e-01  1.848892e-01   -1.357943e+00  
2.840000e+02    -8.266625e-02  1.531712e-01   1.336392e-01   1.608066e-01   
2.860000e+02    -2.139163e-01  -3.030788e-01  9.264162e-03   1.473307e+00   
2.880000e+02    -7.076662e-01  4.281712e-01   -2.136084e-02  -6.173183e-01  
2.900000e+02    -1.982913e-01  2.817118e-02   -5.332358e-01  9.518165e-02   
2.920000e+02    -3.857912e-01  -8.155788e-01  8.801416e-02   -1.039193e+00  
2.940000e+02    -1.482913e-01  -7.218288e-01  -4.913608e-01  2.729557e+00   
2.960000e+02    1.048337e-01   2.781712e-01   8.051416e-02   -7.485683e-01  
2.980000e+02    -3.326662e-01  -1.530788e-01  -9.511084e-02  -2.669335e-02  
3.000000e+02    -8.357912e-01  2.156712e-01   -1.188608e-01  -9.231835e-02  
3.020000e+02    -5.732912e-01  -7.593288e-01  5.530141e-01   7.514316e-01   
3.040000e+02    -3.891626e-02  3.531712e-01   7.051416e-02   -6.829433e-01  
3.060000e+02    -3.920412e-01  5.469212e-01   -2.557358e-01  1.795566e-01   
3.080000e+02    4.360837e-01   9.344212e-01   7.155141e-01   -5.610683e-01  
3.100000e+02    4.833744e-03   1.153171e+00   -5.976108e-01  -2.407943e+00  
3.120000e+02    -2.295413e-01  -1.530788e-01  1.642642e-01   2.451816e-01   
3.140000e+02    -7.295412e-01  -1.968288e-01  -3.019858e-01  3.951816e-01   
3.160000e+02    -3.857912e-01  -9.405788e-01  -2.738608e-01  6.014316e-01   
3.180000e+02    -6.357912e-01  5.781712e-01   2.611392e-01   7.701816e-01   
3.200000e+02    3.298337e-01   1.353171e+00   2.511392e-01   -6.548183e-01  
3.220000e+02    1.517087e-01   -1.093288e-01  -7.238608e-01  -1.189193e+00  
3.240000e+02    1.954587e-01   3.469212e-01   -2.001108e-01  1.210807e+00   
3.260000e+02    3.048337e-01   -9.343288e-01  5.514162e-03   -4.544335e-02  
3.280000e+02    -2.329126e-02  -9.328817e-03  -2.132358e-01  3.108066e-01   
3.300000e+02    1.892087e-01   9.531712e-01   2.017642e-01   1.473307e+00   
3.320000e+02    1.114209e+00   -8.655788e-01  -2.519858e-01  -1.673183e-01  
3.340000e+02    -1.110791e+00  2.969212e-01   1.536392e-01   -1.161068e+00  
3.360000e+02    1.142334e+00   3.171182e-03   -2.073584e-02  1.514316e-01   
3.380000e+02    1.023584e+00   1.094212e-01   -5.511084e-02  3.764316e-01   
3.400000e+02    -4.389162e-01  -6.405788e-01  1.561392e-01   -4.110683e-01  
3.420000e+02    -4.014162e-01  -4.155788e-01  -2.582358e-01  -5.141933e-01  
3.440000e+02    7.423337e-01   -8.343288e-01  -7.323584e-02  5.639316e-01   
3.460000e+02    -6.391625e-02  5.344212e-01   7.551416e-02   -4.391933e-01  
3.480000e+02    -1.045413e-01  -7.280788e-01  -4.469858e-01  -7.298183e-01  
3.500000e+02    8.017087e-01   -5.218288e-01  -1.563608e-01  -1.329818e+00  
3.520000e+02    -2.357913e-01  3.094212e-01   1.136392e-01   8.170566e-01   
3.540000e+02    -2.016626e-02  1.156712e-01   -3.763608e-01  -1.601693e+00  
3.560000e+02    1.392087e-01   1.656712e-01   2.836392e-01   -6.360683e-01  
3.580000e+02    2.610837e-01   -3.280788e-01  -3.448584e-02  -1.807943e+00  
3.600000e+02    4.173337e-01   1.353171e+00   3.639162e-03   -3.360683e-01  
3.620000e+02    5.517087e-01   -5.905788e-01  1.492642e-01   3.893165e-02   
3.640000e+02    -3.139162e-01  5.969212e-01   9.676416e-02   5.451816e-01   
3.660000e+02    7.045874e-02   -1.540579e+00  8.926416e-02   -4.298183e-01  
3.680000e+02    -6.732912e-01  5.469212e-01   3.080142e-01   1.013932e+00   
3.700000e+02    -2.232913e-01  -8.593288e-01  4.642642e-01   -1.620443e+00  
3.720000e+02    1.610837e-01   -3.405788e-01  -1.551108e-01  8.733066e-01   
3.740000e+02    -7.329125e-02  -1.843288e-01  6.723891e-01   -6.419335e-02  
3.760000e+02    -3.295412e-01  4.156712e-01   -1.048236e+00  1.604557e+00   
3.780000e+02    5.298337e-01   -5.307882e-02  4.130142e-01   -4.204433e-01  
3.800000e+02    -4.357912e-01  1.281712e-01   -4.432358e-01  -1.376693e+00  
3.820000e+02    -5.826662e-01  -9.593288e-01  2.936392e-01   -1.860683e-01  
3.840000e+02    5.079587e-01   -2.807882e-02  4.676416e-02   1.795566e-01   
3.860000e+02    -4.201662e-01  -6.280788e-01  -2.007358e-01  1.407682e+00   
3.880000e+02    1.142087e-01   -9.155788e-01  -2.019858e-01  4.045566e-01   
3.900000e+02    -1.264163e-01  8.969212e-01   -2.551108e-01  2.920566e-01   
3.920000e+02    -4.204126e-02  -4.968288e-01  4.067642e-01   7.795566e-01   
3.940000e+02    8.204587e-01   -1.655788e-01  -9.198584e-02  -1.954433e-01  
3.960000e+02    -3.951662e-01  -5.968288e-01  -2.776108e-01  -7.298183e-01  
3.980000e+02    2.298337e-01   -6.530788e-01  1.480142e-01   4.139316e-01   
4.000000e+02    -2.389163e-01  2.594212e-01   -3.886084e-02  1.220182e+00   
4.020000e+02    6.110837e-01   3.406712e-01   -1.244858e-01  -5.329433e-01  
4.040000e+02    -8.295412e-01  -1.468288e-01  1.317642e-01   -2.141933e-01  
4.060000e+02    -6.704125e-02  1.031712e-01   3.330142e-01   -2.891933e-01  
4.080000e+02    -1.576663e-01  6.906712e-01   -9.157358e-01  3.014316e-01   
4.100000e+02    5.798337e-01   -1.718288e-01  3.801416e-02   2.076816e-01   
4.120000e+02    -2.951662e-01  1.146921e+00   -1.544858e-01  1.463932e+00   
4.140000e+02    -7.295412e-01  -4.468288e-01  -5.401108e-01  -1.957943e+00  
4.160000e+02    5.642087e-01   5.094212e-01   9.613916e-02   -3.360683e-01  
4.180000e+02    1.579587e-01   6.094212e-01   2.117642e-01   1.398307e+00   
4.200000e+02    -5.045412e-01  -5.405788e-01  -2.107358e-01  -1.414193e+00  
4.220000e+02    3.017087e-01   4.156712e-01   2.942642e-01   1.514316e-01   
4.240000e+02    2.767087e-01   -7.530788e-01  3.611392e-01   1.173307e+00   
4.260000e+02    -7.329125e-02  8.594212e-01   -5.632358e-01  -1.395443e+00  
4.280000e+02    -5.951662e-01  -2.807882e-02  4.426416e-02   1.326816e-01   
4.300000e+02    2.829587e-01   7.192118e-02   -2.876108e-01  4.830665e-02   
4.320000e+02    -6.357912e-01  7.156712e-01   -4.257358e-01  -2.235683e-01  
4.340000e+02    -1.051416e+00  -8.432882e-02  6.551416e-02   -2.423183e-01  
4.360000e+02    -4.857912e-01  6.594212e-01   -7.163608e-01  4.701816e-01   
4.380000e+02    -1.545413e-01  -6.530788e-01  -2.513608e-01  -1.639193e+00  
4.400000e+02    6.798337e-01   -5.905788e-01  8.014162e-03   2.955665e-02   
4.420000e+02    -3.170412e-01  -8.843288e-01  6.105141e-01   2.157682e+00   
4.440000e+02    4.833744e-03   8.406712e-01   8.051416e-02   4.608066e-01   
4.460000e+02    -2.641626e-02  7.281712e-01   -2.332358e-01  -7.579433e-01  
4.480000e+02    -4.420412e-01  -5.093288e-01  1.386392e-01   -4.016933e-01  
4.500000e+02    1.423337e-01   -3.468288e-01  -4.819858e-01  1.032682e+00   
4.520000e+02    -6.576662e-01  4.781712e-01   1.455142e-01   -9.231835e-02  
4.540000e+02    5.579587e-01   7.817118e-02   4.426416e-02   -1.573568e+00  
4.560000e+02    -4.201662e-01  2.192118e-02   3.986392e-01   2.264316e-01   
4.580000e+02    1.579587e-01   8.442118e-02   3.488916e-02   1.983066e-01   
4.600000e+02    1.420874e-02   -1.155788e-01  -6.360837e-03  1.070182e+00   
4.620000e+02    6.798337e-01   -5.780788e-01  6.988916e-02   -7.298183e-01  
4.640000e+02    6.548337e-01   5.719212e-01   -2.419858e-01  1.080665e-02   
4.660000e+02    7.923337e-01   1.453171e+00   2.192642e-01   -4.954433e-01  
4.680000e+02    4.204587e-01   5.942118e-02   -2.907358e-01  8.451816e-01   
4.700000e+02    -4.107912e-01  7.817118e-02   -2.676108e-01  -3.360683e-01  
4.720000e+02    5.392087e-01   -4.718288e-01  2.867642e-01   -3.079433e-01  
4.740000e+02    -1.607913e-01  -4.843288e-01  -2.719858e-01  1.501432e+00   
4.760000e+02    3.454587e-01   2.156712e-01   3.523892e-01   -4.954433e-01  
4.780000e+02    5.610837e-01   4.406712e-01   4.113916e-02   -6.360683e-01  
4.800000e+02    6.329587e-01   5.317118e-02   -6.894858e-01  -3.454433e-01  
4.820000e+02    5.735837e-01   6.656712e-01   -6.511084e-02  -6.360683e-01  
4.840000e+02    1.517087e-01   -5.932882e-02  3.555142e-01   -1.395443e+00  
4.860000e+02    -5.766625e-02  1.344212e-01   -5.169858e-01  3.670566e-01   
4.880000e+02    -2.451662e-01  -7.030788e-01  -4.232358e-01  -6.419335e-02  
4.900000e+02    -6.764162e-01  -2.155788e-01  -1.136084e-02  1.210807e+00   
4.920000e+02    -1.389163e-01  2.781712e-01   -1.969858e-01  2.560807e+00   
4.940000e+02    1.708744e-03   -7.718288e-01  -2.601108e-01  7.795566e-01   
4.960000e+02    -2.732912e-01  -3.030788e-01  1.880142e-01   7.139316e-01   
4.980000e+02    -2.326663e-01  -8.968288e-01  -3.201108e-01  -1.451693e+00  
5.000000e+02    -3.889162e-01  5.156712e-01   5.863916e-02   1.567057e+00   
5.020000e+02    2.798337e-01   -6.655788e-01  -4.244858e-01  -1.611068e+00  
5.040000e+02    -1.213916e+00  -6.843288e-01  -1.163608e-01  3.858066e-01   
5.060000e+02    -3.170412e-01  1.165671e+00   5.817641e-01   9.518165e-02   
5.080000e+02    -3.357912e-01  2.156712e-01   -5.782358e-01  2.639316e-01   
5.100000e+02    -2.732912e-01  3.344212e-01   -1.963608e-01  -2.423183e-01  
5.120000e+02    4.079587e-01   1.034421e+00   -1.544858e-01  2.018165e-02   
5.140000e+02    -3.107912e-01  5.344212e-01   -6.207358e-01  1.248307e+00   
5.160000e+02    -1.232913e-01  -9.530788e-01  -3.176108e-01  -1.298183e-01  
5.180000e+02    -6.014162e-01  -8.843288e-01  1.280142e-01   -7.766933e-01  
5.200000e+02    -7.329125e-02  -3.593288e-01  -3.826108e-01  8.580665e-02   
5.220000e+02    -4.451662e-01  -3.718288e-01  -4.969858e-01  -2.048183e-01  
5.240000e+02    -3.951662e-01  -4.718288e-01  -3.663608e-01  3.201816e-01   
5.260000e+02    -8.951662e-01  -8.655788e-01  -5.476108e-01  -1.104818e+00  
5.280000e+02    -1.273291e+00  -1.996829e+00  -8.576108e-01  -5.423183e-01  
5.300000e+02    2.142087e-01   -1.103079e+00  -5.894858e-01  -5.704433e-01  
5.320000e+02    -7.670412e-01  -1.503079e+00  -9.669858e-01  -1.461068e+00  
5.340000e+02    -6.107912e-01  -1.684329e+00  -8.657358e-01  -9.231835e-02  
5.360000e+02    -7.954125e-02  -1.190579e+00  -1.208861e+00  -1.489193e+00  
5.380000e+02    -1.795413e-01  -1.509329e+00  -4.813608e-01  -1.579433e-01  
5.400000e+02    -1.288916e+00  -2.034329e+00  -1.740111e+00  -6.829433e-01  
5.420000e+02    8.920874e-02   -1.540579e+00  -7.182358e-01  -8.985683e-01  
5.440000e+02    -4.264162e-01  -2.278079e+00  -1.159486e+00  7.643165e-02   
5.460000e+02    -4.951662e-01  -1.059329e+00  -1.218236e+00  -1.132943e+00  
5.480000e+02    -3.982912e-01  -1.121829e+00  -9.369858e-01  -2.235683e-01  
5.500000e+02    -9.420412e-01  -1.365579e+00  -7.776108e-01  -1.742318e+00  
5.520000e+02    -1.354541e+00  -3.121829e+00  -1.201361e+00  1.514316e-01   
5.540000e+02    -1.117041e+00  -1.290579e+00  -1.251986e+00  -1.957943e+00  
5.560000e+02    -7.295412e-01  -1.228079e+00  -7.713608e-01  -1.189193e+00  
5.580000e+02    -8.514162e-01  -4.218288e-01  -9.257358e-01  2.018165e-02   
5.600000e+02    -1.042041e+00  -6.530788e-01  -1.316986e+00  -8.704433e-01  
5.620000e+02    -1.085791e+00  -1.584329e+00  -1.468236e+00  -8.048183e-01  
5.640000e+02    -9.764162e-01  -1.546829e+00  -1.463236e+00  -1.123568e+00  
5.660000e+02    -1.323291e+00  -1.590579e+00  -6.544858e-01  -3.148568e+00  
5.680000e+02    -5.764162e-01  -7.843288e-01  -2.025111e+00  1.420566e-01   
5.700000e+02    -1.042041e+00  -2.140579e+00  -1.029486e+00  -1.901693e+00  
5.720000e+02    -9.764162e-01  -1.371829e+00  -1.423861e+00  -8.294335e-02  
5.740000e+02    -6.107912e-01  -2.109329e+00  -1.655736e+00  -4.016933e-01  
5.760000e+02    -1.532666e+00  -2.384329e+00  -1.553861e+00  -1.770443e+00  
5.780000e+02    -7.232912e-01  -1.134329e+00  -8.232358e-01  -1.657943e+00  
5.800000e+02    -1.660791e+00  -1.778079e+00  -1.506361e+00  -1.386068e+00  
5.820000e+02    -9.732912e-01  -1.503079e+00  -6.757358e-01  -1.461068e+00  
5.840000e+02    -8.295412e-01  -2.140579e+00  -1.289486e+00  -2.669335e-02  
5.860000e+02    -1.979541e+00  -1.828079e+00  -1.714486e+00  -1.573568e+00  
5.880000e+02    -1.442041e+00  -1.853079e+00  -1.568861e+00  -1.479818e+00  
5.900000e+02    -9.014162e-01  -1.878079e+00  -1.265111e+00  -1.254818e+00  
5.920000e+02    -9.826662e-01  -2.484329e+00  -1.491986e+00  2.955665e-02   
5.940000e+02    -8.857912e-01  -1.203079e+00  -2.026361e+00  -5.141933e-01  
5.960000e+02    -1.585791e+00  -1.909329e+00  -9.501108e-01  -1.714193e+00  
5.980000e+02    -6.326662e-01  -1.978079e+00  -2.230111e+00  -9.641933e-01  
6.000000e+02    -5.982912e-01  -1.921829e+00  -9.851108e-01  -4.544335e-02  
6.020000e+02    -2.857912e-01  -1.165579e+00  -1.645736e+00  -1.470443e+00  
6.040000e+02    -1.345166e+00  -1.496829e+00  -9.757358e-01  -2.048183e-01  
6.060000e+02    -1.145166e+00  -2.028079e+00  -1.611986e+00  -1.517318e+00  
6.080000e+02    -5.482912e-01  -1.071829e+00  -1.113236e+00  -1.016933e-01  
6.100000e+02    -5.889162e-01  -2.403079e+00  -1.245111e+00  3.201816e-01   
6.120000e+02    -1.570166e+00  -1.996829e+00  -1.030111e+00  -2.267318e+00  
6.140000e+02    -1.420166e+00  -7.905788e-01  -1.467611e+00  -8.610683e-01  
6.160000e+02    -1.379541e+00  -2.421829e+00  -1.525736e+00  -3.360683e-01  
6.180000e+02    -9.857912e-01  -1.934329e+00  -1.140111e+00  -1.817318e+00  
6.200000e+02    -2.038916e+00  -2.484329e+00  -1.247611e+00  1.045566e-01   
6.220000e+02    -1.926416e+00  -1.065579e+00  -1.273861e+00  3.951816e-01   
6.240000e+02    -1.467041e+00  -2.503079e+00  -1.721361e+00  1.795566e-01   
6.260000e+02    -1.129541e+00  -1.221829e+00  -1.548236e+00  -8.329433e-01  
6.280000e+02    -5.232912e-01  -1.665579e+00  -1.414486e+00  -1.517318e+00  
6.300000e+02    -2.663916e+00  -2.915579e+00  -1.726986e+00  1.514316e-01   
6.320000e+02    -1.892041e+00  -2.784329e+00  -1.340111e+00  -2.520443e+00  
6.340000e+02    -1.501416e+00  -1.671829e+00  -1.673236e+00  -9.454433e-01  
