

    0.00E+00    0.18E+04    0.00E+00


    0.85E-06    0.18E+04    0.00E+00


    0.17E-05    0.18E+04    0.00E+00


    0.25E-05    0.18E+04    0.00E+00


    0.34E-05    0.18E+04    0.00E+00


    0.42E-05    0.18E+04    0.00E+00


    0.51E-05    0.18E+04    0.00E+00


    0.59E-05    0.18E+04    0.00E+00


    0.68E-05    0.18E+04    0.00E+00


    0.76E-05    0.18E+04    0.00E+00


    0.85E-05    0.18E+04    0.00E+00


    0.93E-05    0.18E+04    0.00E+00


    0.10E-04    0.18E+04    0.00E+00


    0.11E-04    0.18E+04    0.00E+00


    0.12E-04    0.18E+04    0.00E+00


    0.13E-04    0.18E+04    0.00E+00


    0.14E-04    0.18E+04    0.00E+00


    0.14E-04    0.18E+04    0.00E+00


    0.15E-04    0.18E+04    0.00E+00


    0.16E-04    0.18E+04    0.00E+00


    0.17E-04    0.18E+04    0.00E+00


    0.18E-04    0.18E+04    0.00E+00


    0.19E-04    0.18E+04    0.00E+00


    0.19E-04    0.18E+04    0.00E+00


    0.20E-04    0.18E+04    0.00E+00


    0.21E-04    0.18E+04    0.00E+00


    0.22E-04    0.18E+04    0.00E+00


    0.23E-04    0.18E+04    0.00E+00


    0.24E-04    0.18E+04    0.00E+00


    0.25E-04    0.18E+04    0.00E+00


    0.25E-04    0.18E+04    0.00E+00


    0.26E-04    0.18E+04    0.00E+00


    0.27E-04    0.18E+04    0.00E+00


    0.28E-04    0.18E+04    0.00E+00


    0.29E-04    0.18E+04    0.00E+00


    0.30E-04    0.18E+04    0.00E+00


    0.31E-04    0.18E+04    0.00E+00


    0.31E-04    0.18E+04    0.00E+00


    0.32E-04    0.18E+04    0.00E+00


    0.33E-04    0.18E+04    0.00E+00


    0.34E-04    0.18E+04    0.00E+00


    0.35E-04    0.18E+04    0.00E+00


    0.36E-04    0.18E+04    0.00E+00


    0.36E-04    0.18E+04    0.00E+00


    0.37E-04    0.18E+04    0.00E+00


    0.38E-04    0.18E+04    0.00E+00


    0.39E-04    0.18E+04    0.00E+00


    0.40E-04    0.18E+04    0.00E+00


    0.41E-04    0.18E+04    0.00E+00


    0.42E-04    0.18E+04    0.00E+00


    0.42E-04    0.18E+04    0.00E+00


    0.43E-04    0.18E+04    0.00E+00


    0.44E-04    0.18E+04    0.00E+00


    0.45E-04    0.18E+04    0.00E+00


    0.46E-04    0.18E+04    0.00E+00


    0.47E-04    0.18E+04    0.00E+00


    0.47E-04    0.18E+04    0.00E+00


    0.48E-04    0.17E+10    0.79E+04


    0.49E-04    0.17E+10    0.79E+04


    0.50E-04    0.20E+10    0.92E+04


    0.51E-04    0.20E+10    0.92E+04


    0.52E-04    0.15E+03    0.00E+00


    0.52E-04    0.15E+03    0.00E+00


    0.53E-04    0.15E+03    0.00E+00


    0.54E-04    0.15E+03    0.00E+00


    0.55E-04    0.15E+03    0.00E+00


    0.55E-04    0.15E+03    0.00E+00


    0.56E-04    0.15E+03    0.00E+00


    0.57E-04    0.15E+03    0.00E+00


    0.58E-04    0.15E+03    0.00E+00


    0.59E-04    0.15E+03    0.00E+00


    0.59E-04    0.15E+03    0.00E+00


    0.60E-04    0.15E+03    0.00E+00


    0.61E-04    0.15E+03    0.00E+00


    0.62E-04    0.15E+03    0.00E+00


    0.63E-04    0.15E+03    0.00E+00


    0.63E-04    0.15E+03    0.00E+00


    0.64E-04    0.15E+03    0.00E+00


    0.65E-04    0.15E+03    0.00E+00


    0.66E-04    0.15E+03    0.00E+00


    0.66E-04    0.15E+03    0.00E+00


    0.67E-04    0.15E+03    0.00E+00


    0.68E-04    0.15E+03    0.00E+00


    0.69E-04    0.15E+03    0.00E+00


    0.70E-04    0.15E+03    0.00E+00


    0.70E-04    0.15E+03    0.00E+00


    0.71E-04    0.15E+03    0.00E+00


    0.72E-04    0.15E+03    0.00E+00


