1.025 0.6405 1.015689
1.025 0.6475 1.009104
1.025 0.6545 1.002132
1.025 0.6615 0.994751
1.025 0.6685 0.986939
1.025 0.6755 0.978674
1.025 0.6825 0.969928
1.025 0.6895 0.960675
1.025 0.6965 0.950886
1.075 0.0035 1.000591
1.075 0.0105 1.001728
1.075 0.0175 1.002801
1.075 0.0245 1.003811
1.075 0.0315 1.004755
1.075 0.0385 1.005633
1.075 0.0455 1.006443
1.075 0.0525 1.007185
1.075 0.0595 1.007855
1.075 0.0665 1.008455
1.075 0.0735 1.008981
1.075 0.0805 1.009432
1.075 0.0875 1.009808
1.075 0.0945 1.010106
1.075 0.1015 1.010325
1.075 0.1085 1.010463
1.075 0.1155 1.010518
1.075 0.1225 1.01049
1.075 0.1295 1.010376
1.075 0.1365 1.010175
1.075 0.1435 1.009884
1.075 0.1505 1.009502
1.075 0.1575 1.009027
1.075 0.1645 1.008457
1.075 0.1715 1.007789
1.075 0.1785 1.007022
1.075 0.1855 1.006154
1.075 0.1925 1.005183
1.075 0.1995 1.004105
1.075 0.2065 1.00292
1.075 0.2135 1.001624
1.075 0.2205 1.000214
1.075 0.2275 0.99869
1.075 0.2345 0.997047
1.075 0.2415 0.995283
1.075 0.2485 0.993395
1.075 0.2555 0.991381
1.075 0.2625 0.989238
1.075 0.2695 0.986962
1.075 0.2765 0.98455
1.075 0.2835 0.982
1.075 0.2905 0.979308
1.075 0.2975 0.97647
1.075 0.3045 0.973483
1.075 0.3115 0.970344
1.075 0.3185 0.967048
1.075 0.3255 0.963592
1.075 0.3325 0.959972
1.075 0.3395 0.956184
1.075 0.3465 0.952224
1.075 0.3535 0.948086
1.075 0.3605 0.943768
1.075 0.3675 0.939263
1.075 0.3745 0.934568
1.075 0.3815 0.929677
1.075 0.3885 0.924586
1.075 0.3955 0.919288
1.075 0.4025 0.91378
1.075 0.4095 0.908054
1.075 0.4165 0.902106
1.075 0.4235 0.895929
1.075 0.4305 0.889517
1.075 0.4375 0.882865
1.075 0.4445 0.875964
1.075 0.4515 0.868809
1.075 0.4585 0.861393
1.075 0.4655 0.853707
1.075 0.4725 0.845746
1.075 0.4795 0.837501
1.075 0.4865 0.828965
1.075 0.4935 0.820128
1.075 0.5005 0.810984
1.075 0.5075 0.801522
1.075 0.5145 0.791734
1.075 0.5215 0.781612
1.075 0.5285 0.771145
1.075 0.5355 0.760324
1.075 0.5425 0.749138
1.075 0.5495 0.737578
1.075 0.5565 0.725633
1.075 0.5635 0.713291
1.075 0.5705 0.700543
1.075 0.5775 0.687377
1.075 0.5845 0.673781
1.075 0.5915 0.659743
1.075 0.5985 0.645252
1.075 0.6055 0.630295
1.075 0.6125 0.614861
1.075 0.6195 0.598937
1.075 0.6265 0.58251
1.075 0.6335 0.56557
1.075 0.6405 0.548103
1.075 0.6475 0.530097
1.075 0.6545 0.511543
1.075 0.6615 0.492428
1.075 0.6685 0.472742
1.075 0.6755 0.452476
1.075 0.6825 0.431622
1.075 0.6895 0.410173
1.075 0.6965 0.388124
1.125 0.0035 0.999855
1.125 0.0105 0.999491
1.125 0.0175 0.999029
1.125 0.0245 0.998467
1.125 0.0315 0.997804
1.125 0.0385 0.997036
1.125 0.0455 0.996164
1.125 0.0525 0.995185
1.125 0.0595 0.994096
1.125 0.0665 0.992897
1.125 0.0735 0.991586
1.125 0.0805 0.99016
1.125 0.0875 0.988618
1.125 0.0945 0.986957
1.125 0.1015 0.985175
1.125 0.1085 0.983271
1.125 0.1155 0.981242
1.125 0.1225 0.979086
1.125 0.1295 0.9768
1.125 0.1365 0.974383
1.125 0.1435 0.971832
1.125 0.1505 0.969145
1.125 0.1575 0.966319
1.125 0.1645 0.963352
1.125 0.1715 0.960241
1.125 0.1785 0.956984
1.125 0.1855 0.953577
1.125 0.1925 0.950019
1.125 0.1995 0.946307
1.125 0.2065 0.942437
1.125 0.2135 0.938407
1.125 0.2205 0.934213
1.125 0.2275 0.929854
1.125 0.2345 0.925325
1.125 0.2415 0.920624
1.125 0.2485 0.915748
1.125 0.2555 0.910692
1.125 0.2625 0.905455
1.125 0.2695 0.900032
1.125 0.2765 0.89442
1.125 0.2835 0.888616
1.125 0.2905 0.882616
1.125 0.2975 0.876416
1.125 0.3045 0.870013
1.125 0.3115 0.863403
1.125 0.3185 0.856582
1.125 0.3255 0.849546
1.125 0.3325 0.842291
1.125 0.3395 0.834814
1.125 0.3465 0.827109
1.125 0.3535 0.819174
1.125 0.3605 0.811004
1.125 0.3675 0.802594
1.125 0.3745 0.79394
1.125 0.3815 0.785039
1.125 0.3885 0.775884
1.125 0.3955 0.766473
1.125 0.4025 0.756801
1.125 0.4095 0.746863
1.125 0.4165 0.736655
1.125 0.4235 0.726172
1.125 0.4305 0.71541
1.125 0.4375 0.704364
1.125 0.4445 0.69303
1.125 0.4515 0.681403
1.125 0.4585 0.66948
1.125 0.4655 0.657255
1.125 0.4725 0.644726
1.125 0.4795 0.631887
1.125 0.4865 0.618734
1.125 0.4935 0.605265
1.125 0.5005 0.591475
1.125 0.5075 0.577362
1.125 0.5145 0.562921
1.125 0.5215 0.548152
1.125 0.5285 0.533051
1.125 0.5355 0.517616
1.125 0.5425 0.501846
1.125 0.5495 0.485741
1.125 0.5565 0.4693
1.125 0.5635 0.452524
1.125 0.5705 0.435414
1.125 0.5775 0.417972
1.125 0.5845 0.400203
1.125 0.5915 0.38211
1.125 0.5985 0.3637
1.125 0.6055 0.344979
1.125 0.6125 0.325958
1.125 0.6195 0.306646
1.125 0.6265 0.287057
1.125 0.6335 0.267207
1.125 0.6405 0.247113
1.125 0.6475 0.226796
1.125 0.6545 0.206281
1.125 0.6615 0.185596
1.125 0.6685 0.164771
1.125 0.6755 0.143845
1.125 0.6825 0.122857
1.125 0.6895 0.101855
1.125 0.6965 0.080891
1.175 0.0035 0.999148
1.175 0.0105 0.997349
1.175 0.0175 0.99542
1.175 0.0245 0.993361
1.175 0.0315 0.991169
1.175 0.0385 0.988843
1.175 0.0455 0.98638
1.175 0.0525 0.983778
1.175 0.0595 0.981036
1.175 0.0665 0.978151
1.175 0.0735 0.975122
1.175 0.0805 0.971946
1.175 0.0875 0.968621
1.175 0.0945 0.965146
1.175 0.1015 0.961517
1.175 0.1085 0.957733
1.175 0.1155 0.953791
1.175 0.1225 0.949689
1.175 0.1295 0.945426
1.175 0.1365 0.940998
1.175 0.1435 0.936403
1.175 0.1505 0.931639
1.175 0.1575 0.926703
1.175 0.1645 0.921594
1.175 0.1715 0.916307
1.175 0.1785 0.910843
1.175 0.1855 0.905196
1.175 0.1925 0.899366
1.175 0.1995 0.893349
1.175 0.2065 0.887143
1.175 0.2135 0.880745
1.175 0.2205 0.874153
1.175 0.2275 0.867365
1.175 0.2345 0.860377
1.175 0.2415 0.853186
1.175 0.2485 0.845791
1.175 0.2555 0.838189
1.175 0.2625 0.830376
1.175 0.2695 0.822351
1.175 0.2765 0.81411
1.175 0.2835 0.805652
1.175 0.2905 0.796973
1.175 0.2975 0.788071
1.175 0.3045 0.778944
1.175 0.3115 0.769588
1.175 0.3185 0.760002
1.175 0.3255 0.750183
1.175 0.3325 0.740128
1.175 0.3395 0.729836
1.175 0.3465 0.719304
1.175 0.3535 0.708531
1.175 0.3605 0.697513
1.175 0.3675 0.68625
1.175 0.3745 0.674739
1.175 0.3815 0.66298
1.175 0.3885 0.65097
1.175 0.3955 0.638708
1.175 0.4025 0.626193
1.175 0.4095 0.613425
1.175 0.4165 0.600403
1.175 0.4235 0.587127
1.175 0.4305 0.573596
1.175 0.4375 0.559811
1.175 0.4445 0.545773
1.175 0.4515 0.531483
1.175 0.4585 0.516942
1.175 0.4655 0.502153
1.175 0.4725 0.487118
1.175 0.4795 0.471841
1.175 0.4865 0.456324
1.175 0.4935 0.440574
1.175 0.5005 0.424594
1.175 0.5075 0.408391
1.175 0.5145 0.391973
1.175 0.5215 0.375346
1.175 0.5285 0.358521
1.175 0.5355 0.341507
1.175 0.5425 0.324315
1.175 0.5495 0.30696
1.175 0.5565 0.289454
1.175 0.5635 0.271813
1.175 0.5705 0.254057
1.175 0.5775 0.236203
1.175 0.5845 0.218273
1.175 0.5915 0.200291
1.175 0.5985 0.182283
1.175 0.6055 0.164278
1.175 0.6125 0.146306
1.175 0.6195 0.128402
1.175 0.6265 0.110603
1.175 0.6335 0.092949
1.175 0.6405 0.075484
1.175 0.6475 0.058256
1.175 0.6545 0.041317
1.175 0.6615 0.02472
1.175 0.6685 0.008528
1.175 0.6755 -0.007198
1.175 0.6825 -0.022387
1.175 0.6895 -0.036967
1.175 0.6965 -0.050861
1.225 0.0035 0.998473
1.225 0.0105 0.995304
1.225 0.0175 0.991981
1.225 0.0245 0.988502
1.225 0.0315 0.984864
1.225 0.0385 0.981066
1.225 0.0455 0.977107
1.225 0.0525 0.972984
1.225 0.0595 0.968696
1.225 0.0665 0.96424
1.225 0.0735 0.959614
1.225 0.0805 0.954818
1.225 0.0875 0.949848
1.225 0.0945 0.944703
1.225 0.1015 0.939382
1.225 0.1085 0.933881
1.225 0.1155 0.928199
1.225 0.1225 0.922335
1.225 0.1295 0.916286
1.225 0.1365 0.91005
1.225 0.1435 0.903626
1.225 0.1505 0.897011
1.225 0.1575 0.890204
1.225 0.1645 0.883203
1.225 0.1715 0.876006
1.225 0.1785 0.86861
1.225 0.1855 0.861016
1.225 0.1925 0.85322
1.225 0.1995 0.84522
1.225 0.2065 0.837016
1.225 0.2135 0.828606
1.225 0.2205 0.819987
1.225 0.2275 0.811159
1.225 0.2345 0.802119
1.225 0.2415 0.792868
1.225 0.2485 0.783402
1.225 0.2555 0.773721
1.225 0.2625 0.763824
1.225 0.2695 0.75371
1.225 0.2765 0.743377
1.225 0.2835 0.732826
1.225 0.2905 0.722054
1.225 0.2975 0.711063
1.225 0.3045 0.69985
1.225 0.3115 0.688417
1.225 0.3185 0.676762
1.225 0.3255 0.664887
1.225 0.3325 0.652791
1.225 0.3395 0.640475
1.225 0.3465 0.62794
1.225 0.3535 0.615187
1.225 0.3605 0.602217
1.225 0.3675 0.589033
1.225 0.3745 0.575635
1.225 0.3815 0.562027
1.225 0.3885 0.548211
1.225 0.3955 0.53419
1.225 0.4025 0.519969
1.225 0.4095 0.50555
1.225 0.4165 0.490939
1.225 0.4235 0.476142
1.225 0.4305 0.461162
1.225 0.4375 0.446008
1.225 0.4445 0.430686
1.225 0.4515 0.415204
1.225 0.4585 0.39957
1.225 0.4655 0.383794
1.225 0.4725 0.367886
1.225 0.4795 0.351856
1.225 0.4865 0.335719
1.225 0.4935 0.319485
1.225 0.5005 0.303171
1.225 0.5075 0.28679
1.225 0.5145 0.270361
1.225 0.5215 0.253901
1.225 0.5285 0.23743
1.225 0.5355 0.220968
1.225 0.5425 0.204539
1.225 0.5495 0.188166
1.225 0.5565 0.171875
1.225 0.5635 0.155695
1.225 0.5705 0.139654
1.225 0.5775 0.123785
1.225 0.5845 0.108121
1.225 0.5915 0.092698
1.225 0.5985 0.077553
1.225 0.6055 0.062727
1.225 0.6125 0.048261
1.225 0.6195 0.034201
1.225 0.6265 0.020592
1.225 0.6335 0.007484
1.225 0.6405 -0.005073
1.225 0.6475 -0.017026
1.225 0.6545 -0.028322
1.225 0.6615 -0.038904
1.225 0.6685 -0.048716
1.225 0.6755 -0.0577
1.225 0.6825 -0.0658
1.225 0.6895 -0.072958
1.225 0.6965 -0.079119
1.275 0.0035 0.997831
1.275 0.0105 0.993362
1.275 0.0175 0.988718
1.275 0.0245 0.983897
1.275 0.0315 0.978899
1.275 0.0385 0.973721
1.275 0.0455 0.968362
1.275 0.0525 0.962821
1.275 0.0595 0.957095
1.275 0.0665 0.951184
1.275 0.0735 0.945086
1.275 0.0805 0.938799
1.275 0.0875 0.932322
1.275 0.0945 0.925654
1.275 0.1015 0.918794
1.275 0.1085 0.911739
1.275 0.1155 0.904489
1.275 0.1225 0.897043
1.275 0.1295 0.889399
1.275 0.1365 0.881556
1.275 0.1435 0.873513
1.275 0.1505 0.865269
1.275 0.1575 0.856823
1.275 0.1645 0.848174
1.275 0.1715 0.839322
1.275 0.1785 0.830265
1.275 0.1855 0.821003
1.275 0.1925 0.811536
1.275 0.1995 0.801863
1.275 0.2065 0.791983
1.275 0.2135 0.781896
1.275 0.2205 0.771603
1.275 0.2275 0.761104
1.275 0.2345 0.750397
1.275 0.2415 0.739485
1.275 0.2485 0.728367
1.275 0.2555 0.717043
1.275 0.2625 0.705516
1.275 0.2695 0.693786
1.275 0.2765 0.681854
1.275 0.2835 0.669721
1.275 0.2905 0.657391
1.275 0.2975 0.644863
1.275 0.3045 0.632142
1.275 0.3115 0.619229
1.275 0.3185 0.606127
1.275 0.3255 0.59284
1.275 0.3325 0.57937
1.275 0.3395 0.565723
1.275 0.3465 0.551902
1.275 0.3535 0.537913
1.275 0.3605 0.52376
1.275 0.3675 0.509448
1.275 0.3745 0.494986
1.275 0.3815 0.480378
1.275 0.3885 0.465632
1.275 0.3955 0.450756
1.275 0.4025 0.435759
1.275 0.4095 0.420649
1.275 0.4165 0.405437
1.275 0.4235 0.390133
1.275 0.4305 0.374748
1.275 0.4375 0.359294
1.275 0.4445 0.343785
1.275 0.4515 0.328233
1.275 0.4585 0.312655
1.275 0.4655 0.297065
1.275 0.4725 0.281479
1.275 0.4795 0.265917
1.275 0.4865 0.250396
1.275 0.4935 0.234937
1.275 0.5005 0.21956
1.275 0.5075 0.204287
1.275 0.5145 0.189143
1.275 0.5215 0.174152
1.275 0.5285 0.159339
1.275 0.5355 0.144733
1.275 0.5425 0.130361
1.275 0.5495 0.116254
1.275 0.5565 0.102442
1.275 0.5635 0.088958
1.275 0.5705 0.075836
1.275 0.5775 0.063111
1.275 0.5845 0.050818
1.275 0.5915 0.038994
1.275 0.5985 0.027677
1.275 0.6055 0.016905
1.275 0.6125 0.006718
1.275 0.6195 -0.002847
1.275 0.6265 -0.011749
1.275 0.6335 -0.01995
1.275 0.6405 -0.027412
1.275 0.6475 -0.034099
1.275 0.6545 -0.039976
1.275 0.6615 -0.045012
1.275 0.6685 -0.049177
1.275 0.6755 -0.052447
1.275 0.6825 -0.054802
1.275 0.6895 -0.056228
1.275 0.6965 -0.05672
1.325 0.0035 0.997222
1.325 0.0105 0.991525
1.325 0.0175 0.985637
1.325 0.0245 0.979557
1.325 0.0315 0.973285
1.325 0.0385 0.96682
1.325 0.0455 0.96016
1.325 0.0525 0.953304
1.325 0.0595 0.946252
1.325 0.0665 0.939002
1.325 0.0735 0.931555
1.325 0.0805 0.923909
1.325 0.0875 0.916063
1.325 0.0945 0.908017
1.325 0.1015 0.899771
1.325 0.1085 0.891323
1.325 0.1155 0.882674
1.325 0.1225 0.873824
1.325 0.1295 0.864771
1.325 0.1365 0.855517
1.325 0.1435 0.84606
1.325 0.1505 0.836402
1.325 0.1575 0.826542
1.325 0.1645 0.816481
1.325 0.1715 0.806219
1.325 0.1785 0.795758
1.325 0.1855 0.785097
1.325 0.1925 0.774238
1.325 0.1995 0.763182
1.325 0.2065 0.75193
1.325 0.2135 0.740484
1.325 0.2205 0.728845
1.325 0.2275 0.717016
1.325 0.2345 0.704999
1.325 0.2415 0.692795
1.325 0.2485 0.680408
1.325 0.2555 0.667841
1.325 0.2625 0.655096
1.325 0.2695 0.642178
1.325 0.2765 0.629089
1.325 0.2835 0.615834
1.325 0.2905 0.602418
1.325 0.2975 0.588846
1.325 0.3045 0.575121
1.325 0.3115 0.561251
1.325 0.3185 0.547241
1.325 0.3255 0.533097
1.325 0.3325 0.518827
1.325 0.3395 0.504437
1.325 0.3465 0.489936
1.325 0.3535 0.475331
1.325 0.3605 0.460633
1.325 0.3675 0.445849
1.325 0.3745 0.430991
1.325 0.3815 0.416069
1.325 0.3885 0.401094
1.325 0.3955 0.386078
1.325 0.4025 0.371034
1.325 0.4095 0.355976
1.325 0.4165 0.340916
1.325 0.4235 0.325871
1.325 0.4305 0.310855
1.325 0.4375 0.295886
1.325 0.4445 0.28098
1.325 0.4515 0.266155
1.325 0.4585 0.251431
1.325 0.4655 0.236827
1.325 0.4725 0.222363
1.325 0.4795 0.208062
1.325 0.4865 0.193946
1.325 0.4935 0.180037
1.325 0.5005 0.16636
1.325 0.5075 0.15294
1.325 0.5145 0.139803
1.325 0.5215 0.126974
1.325 0.5285 0.114482
1.325 0.5355 0.102353
1.325 0.5425 0.090617
1.325 0.5495 0.079302
1.325 0.5565 0.068437
1.325 0.5635 0.058052
1.325 0.5705 0.048175
1.325 0.5775 0.038836
1.325 0.5845 0.030064
1.325 0.5915 0.021886
1.325 0.5985 0.01433
1.325 0.6055 0.007421
1.325 0.6125 0.001185
1.325 0.6195 -0.004358
1.325 0.6265 -0.009187
1.325 0.6335 -0.013287
1.325 0.6405 -0.016643
1.325 0.6475 -0.019248
1.325 0.6545 -0.021098
1.325 0.6615 -0.022194
1.325 0.6685 -0.022545
1.325 0.6755 -0.022166
1.325 0.6825 -0.02108
1.325 0.6895 -0.019319
1.325 0.6965 -0.016923
1.375 0.0035 0.996649
1.375 0.0105 0.989797
1.375 0.0175 0.982744
1.375 0.0245 0.97549
1.375 0.0315 0.968033
1.375 0.0385 0.960374
1.375 0.0455 0.952513
1.375 0.0525 0.944449
1.375 0.0595 0.936181
1.375 0.0665 0.927711
1.375 0.0735 0.919039
1.375 0.0805 0.910163
1.375 0.0875 0.901085
1.375 0.0945 0.891806
1.375 0.1015 0.882325
1.375 0.1085 0.872643
1.375 0.1155 0.862761
1.375 0.1225 0.85268
1.375 0.1295 0.8424
1.375 0.1365 0.831924
1.375 0.1435 0.821252
1.375 0.1505 0.810386
1.375 0.1575 0.799328
1.375 0.1645 0.788079
1.375 0.1715 0.776642
1.375 0.1785 0.765019
1.375 0.1855 0.753212
1.375 0.1925 0.741224
1.375 0.1995 0.729057
1.375 0.2065 0.716716
1.375 0.2135 0.704204
1.375 0.2205 0.691523
1.375 0.2275 0.678679
1.375 0.2345 0.665675
1.375 0.2415 0.652516
1.375 0.2485 0.639207
1.375 0.2555 0.625753
1.375 0.2625 0.61216
1.375 0.2695 0.598433
1.375 0.2765 0.584579
1.375 0.2835 0.570604
1.375 0.2905 0.556516
1.375 0.2975 0.542322
1.375 0.3045 0.52803
1.375 0.3115 0.513648
1.375 0.3185 0.499186
1.375 0.3255 0.484652
1.375 0.3325 0.470057
1.375 0.3395 0.45541
1.375 0.3465 0.440723
1.375 0.3535 0.426006
1.375 0.3605 0.411273
1.375 0.3675 0.396536
1.375 0.3745 0.381807
1.375 0.3815 0.3671
1.375 0.3885 0.35243
1.375 0.3955 0.337813
1.375 0.4025 0.323262
1.375 0.4095 0.308795
1.375 0.4165 0.294428
1.375 0.4235 0.28018
1.375 0.4305 0.266067
1.375 0.4375 0.25211
1.375 0.4445 0.238326
1.375 0.4515 0.224737
1.375 0.4585 0.211363
1.375 0.4655 0.198225
1.375 0.4725 0.185344
1.375 0.4795 0.172743
1.375 0.4865 0.160444
1.375 0.4935 0.14847
1.375 0.5005 0.136844
1.375 0.5075 0.12559
1.375 0.5145 0.114731
1.375 0.5215 0.10429
1.375 0.5285 0.094291
1.375 0.5355 0.084757
1.375 0.5425 0.07571
1.375 0.5495 0.067173
1.375 0.5565 0.059166
1.375 0.5635 0.05171
1.375 0.5705 0.044823
1.375 0.5775 0.038522
1.375 0.5845 0.032823
1.375 0.5915 0.027739
1.375 0.5985 0.023279
1.375 0.6055 0.019451
1.375 0.6125 0.01626
1.375 0.6195 0.013706
1.375 0.6265 0.011783
1.375 0.6335 0.010485
1.375 0.6405 0.009796
1.375 0.6475 0.009696
1.375 0.6545 0.010161
1.375 0.6615 0.011158
1.375 0.6685 0.012648
1.375 0.6755 0.014585
1.375 0.6825 0.016914
1.375 0.6895 0.019576
1.375 0.6965 0.022502
1.425 0.0035 0.996113
1.425 0.0105 0.988183
1.425 0.0175 0.980046
1.425 0.0245 0.971703
1.425 0.0315 0.963152
1.425 0.0385 0.954396
1.425 0.0455 0.945435
1.425 0.0525 0.936268
1.425 0.0595 0.926898
1.425 0.0665 0.917326
1.425 0.0735 0.907551
1.425 0.0805 0.897576
1.425 0.0875 0.887402
1.425 0.0945 0.877031
1.425 0.1015 0.866463
1.425 0.1085 0.855702
1.425 0.1155 0.844749
1.425 0.1225 0.833606
1.425 0.1295 0.822276
1.425 0.1365 0.810761
1.425 0.1435 0.799064
1.425 0.1505 0.787188
1.425 0.1575 0.775136
1.425 0.1645 0.762913
1.425 0.1715 0.75052
1.425 0.1785 0.737964
1.425 0.1855 0.725247
1.425 0.1925 0.712374
1.425 0.1995 0.69935
1.425 0.2065 0.68618
1.425 0.2135 0.672869
1.425 0.2205 0.659423
1.425 0.2275 0.645849
1.425 0.2345 0.632151
1.425 0.2415 0.618338
1.425 0.2485 0.604415
1.425 0.2555 0.590391
1.425 0.2625 0.576273
1.425 0.2695 0.56207
1.425 0.2765 0.547789
1.425 0.2835 0.533441
1.425 0.2905 0.519033
1.425 0.2975 0.504577
1.425 0.3045 0.490083
1.425 0.3115 0.47556
1.425 0.3185 0.461021
1.425 0.3255 0.446478
1.425 0.3325 0.431941
1.425 0.3395 0.417425
1.425 0.3465 0.402942
1.425 0.3535 0.388505
1.425 0.3605 0.37413
1.425 0.3675 0.35983
1.425 0.3745 0.34562
1.425 0.3815 0.331518
1.425 0.3885 0.317537
1.425 0.3955 0.303696
1.425 0.4025 0.29001
1.425 0.4095 0.276498
1.425 0.4165 0.263178
1.425 0.4235 0.250067
1.425 0.4305 0.237185
1.425 0.4375 0.22455
1.425 0.4445 0.212181
1.425 0.4515 0.200098
1.425 0.4585 0.188321
1.425 0.4655 0.176869
1.425 0.4725 0.165762
1.425 0.4795 0.15502
1.425 0.4865 0.144662
1.425 0.4935 0.134708
1.425 0.5005 0.125175
1.425 0.5075 0.116083
1.425 0.5145 0.107449
1.425 0.5215 0.09929
1.425 0.5285 0.091621
1.425 0.5355 0.084457
1.425 0.5425 0.077812
1.425 0.5495 0.071696
1.425 0.5565 0.066119
1.425 0.5635 0.061088
1.425 0.5705 0.056609
1.425 0.5775 0.052683
1.425 0.5845 0.049311
1.425 0.5915 0.046487
1.425 0.5985 0.044205
1.425 0.6055 0.042453
1.425 0.6125 0.041215
1.425 0.6195 0.040471
1.425 0.6265 0.040197
1.425 0.6335 0.040362
1.425 0.6405 0.040931
1.425 0.6475 0.041865
1.425 0.6545 0.043118
1.425 0.6615 0.04464
1.425 0.6685 0.046375
1.425 0.6755 0.048264
1.425 0.6825 0.050241
1.425 0.6895 0.05224
1.425 0.6965 0.054191
1.475 0.0035 0.995615
1.475 0.0105 0.986686
1.475 0.0175 0.977549
1.475 0.0245 0.968204
1.475 0.0315 0.958653
1.475 0.0385 0.948897
1.475 0.0455 0.938937
1.475 0.0525 0.928777
1.475 0.0595 0.918416
1.475 0.0665 0.907858
1.475 0.0735 0.897105
1.475 0.0805 0.886159
1.475 0.0875 0.875023
1.475 0.0945 0.863699
1.475 0.1015 0.852191
1.475 0.1085 0.840501
1.475 0.1155 0.828634
1.475 0.1225 0.816592
1.475 0.1295 0.80438
1.475 0.1365 0.792002
1.475 0.1435 0.779462
1.475 0.1505 0.766764
1.475 0.1575 0.753913
1.475 0.1645 0.740915
1.475 0.1715 0.727774
1.475 0.1785 0.714497
1.475 0.1855 0.701089
1.475 0.1925 0.687556
1.475 0.1995 0.673906
1.475 0.2065 0.660145
1.475 0.2135 0.64628
1.475 0.2205 0.632318
1.475 0.2275 0.618268
1.475 0.2345 0.604137
1.475 0.2415 0.589935
1.475 0.2485 0.57567
1.475 0.2555 0.561352
1.475 0.2625 0.54699
1.475 0.2695 0.532595
1.475 0.2765 0.518176
1.475 0.2835 0.503745
1.475 0.2905 0.489313
1.475 0.2975 0.474891
1.475 0.3045 0.460493
1.475 0.3115 0.44613
1.475 0.3185 0.431815
1.475 0.3255 0.417561
1.475 0.3325 0.403383
1.475 0.3395 0.389294
1.475 0.3465 0.375309
1.475 0.3535 0.361443
1.475 0.3605 0.34771
1.475 0.3675 0.334128
1.475 0.3745 0.32071
1.475 0.3815 0.307474
1.475 0.3885 0.294436
1.475 0.3955 0.281612
1.475 0.4025 0.26902
1.475 0.4095 0.256677
1.475 0.4165 0.244599
1.475 0.4235 0.232805
1.475 0.4305 0.22131
1.475 0.4375 0.210132
1.475 0.4445 0.199289
1.475 0.4515 0.188796
1.475 0.4585 0.178671
1.475 0.4655 0.168929
1.475 0.4725 0.159586
1.475 0.4795 0.150656
1.475 0.4865 0.142153
1.475 0.4935 0.134091
1.475 0.5005 0.126482
1.475 0.5075 0.119336
1.475 0.5145 0.112663
1.475 0.5215 0.106471
1.475 0.5285 0.100765
1.475 0.5355 0.09555
1.475 0.5425 0.090828
1.475 0.5495 0.086598
1.475 0.5565 0.082857
1.475 0.5635 0.0796
1.475 0.5705 0.076817
1.475 0.5775 0.074497
1.475 0.5845 0.072625
1.475 0.5915 0.071181
1.475 0.5985 0.070142
1.475 0.6055 0.069483
1.475 0.6125 0.069173
1.475 0.6195 0.069176
1.475 0.6265 0.069457
1.475 0.6335 0.069971
1.475 0.6405 0.070673
1.475 0.6475 0.071516
1.475 0.6545 0.072446
1.475 0.6615 0.073411
1.475 0.6685 0.074354
1.475 0.6755 0.075218
